6.9,22.44,40.57,343.0,276.0,532.0,598.0,594.0,739.0,661.0,757.0,757.0,757.0,757.0,757.0
7.0,22.44,40.57,342.0,276.0,532.0,599.0,595.0,739.0,660.0,755.0,755.0,755.0,755.0,755.0
7.1,22.44,40.57,344.0,276.0,532.0,599.0,595.0,739.0,661.0,755.0,755.0,755.0,755.0,755.0
7.2,22.44,40.57,342.0,276.0,531.0,597.0,594.0,738.0,666.0,760.0,760.0,760.0,760.0,760.0
7.3,22.44,40.53,343.0,275.0,531.0,597.0,594.0,739.0,666.0,760.0,760.0,760.0,760.0,760.0
7.4,22.44,40.53,343.0,276.0,531.0,598.0,594.0,738.0,666.0,760.0,760.0,760.0,760.0,760.0
7.5,22.44,40.53,344.0,276.0,531.0,597.0,594.0,738.0,665.0,760.0,760.0,760.0,760.0,760.0
7.6,22.44,40.53,345.0,276.0,531.0,598.0,595.0,738.0,665.0,761.0,761.0,761.0,761.0,761.0
7.7,22.44,40.53,342.0,275.0,531.0,597.0,594.0,739.0,666.0,760.0,760.0,760.0,760.0,760.0
7.8,22.44,40.53,342.0,276.0,532.0,598.0,594.0,738.0,666.0,760.0,760.0,760.0,760.0,760.0
7.9,22.44,40.53,344.0,275.0,531.0,597.0,594.0,739.0,666.0,760.0,760.0,760.0,760.0,760.0
8.0,22.44,40.53,343.0,275.0,531.0,598.0,595.0,739.0,664.0,760.0,760.0,760.0,760.0,760.0
8.1,22.44,40.53,343.0,275.0,531.0,598.0,594.0,738.0,667.0,761.0,761.0,761.0,761.0,761.0
8.2,22.44,40.53,344.0,275.0,531.0,598.0,594.0,738.0,666.0,761.0,761.0,761.0,761.0,761.0
8.3,22.44,40.5,343.0,276.0,532.0,599.0,595.0,740.0,661.0,755.0,755.0,755.0,755.0,755.0
8.4,22.44,40.5,344.0,276.0,532.0,599.0,595.0,740.0,661.0,756.0,756.0,756.0,756.0,756.0
8.5,22.44,40.5,345.0,276.0,532.0,599.0,595.0,739.0,662.0,755.0,755.0,755.0,755.0,755.0
8.6,22.44,40.5,344.0,276.0,532.0,599.0,595.0,740.0,661.0,756.0,756.0,756.0,756.0,756.0
8.7,22.44,40.5,343.0,276.0,531.0,598.0,594.0,738.0,666.0,761.0,761.0,761.0,761.0,761.0
8.8,22.44,40.5,344.0,276.0,532.0,598.0,595.0,739.0,664.0,759.0,759.0,759.0,759.0,759.0
8.9,22.44,40.5,343.0,276.0,531.0,598.0,595.0,739.0,664.0,760.0,760.0,760.0,760.0,760.0
9.0,22.44,40.5,344.0,276.0,531.0,598.0,594.0,739.0,666.0,761.0,761.0,761.0,761.0,761.0
9.1,22.44,40.5,345.0,275.0,531.0,598.0,594.0,739.0,667.0,761.0,761.0,761.0,761.0,761.0
9.2,22.44,40.5,342.0,276.0,531.0,598.0,595.0,739.0,666.0,761.0,761.0,761.0,761.0,761.0
9.3,22.44,40.5,343.0,276.0,532.0,598.0,595.0,738.0,666.0,761.0,761.0,761.0,761.0,761.0
9.4,22.44,40.5,343.0,276.0,532.0,598.0,595.0,739.0,666.0,761.0,761.0,761.0,761.0,761.0
9.5,22.44,40.5,345.0,275.0,531.0,598.0,595.0,739.0,667.0,762.0,762.0,762.0,762.0,762.0
9.6,22.44,40.5,345.0,276.0,532.0,598.0,595.0,740.0,665.0,760.0,760.0,760.0,760.0,760.0
9.7,22.44,40.5,343.0,277.0,532.0,599.0,596.0,740.0,662.0,757.0,757.0,757.0,757.0,757.0
9.8,22.44,40.5,343.0,276.0,532.0,600.0,595.0,739.0,662.0,757.0,757.0,757.0,757.0,757.0
9.9,22.44,40.5,343.0,276.0,533.0,599.0,596.0,740.0,663.0,758.0,758.0,758.0,758.0,758.0
10.0,22.44,40.5,344.0,276.0,533.0,599.0,596.0,739.0,662.0,757.0,757.0,757.0,757.0,757.0
10.1,22.44,40.5,345.0,276.0,532.0,598.0,595.0,739.0,667.0,762.0,762.0,762.0,762.0,762.0
10.2,22.44,40.5,345.0,276.0,532.0,598.0,595.0,739.0,668.0,762.0,762.0,762.0,762.0,762.0
10.3,22.43,40.53,343.0,276.0,532.0,598.0,595.0,739.0,668.0,762.0,762.0,762.0,762.0,762.0
10.4,22.43,40.53,343.0,276.0,532.0,599.0,595.0,739.0,665.0,761.0,761.0,761.0,761.0,761.0
10.5,22.43,40.53,343.0,276.0,532.0,599.0,595.0,739.0,665.0,760.0,760.0,760.0,760.0,760.0
10.6,22.43,40.53,344.0,276.0,533.0,598.0,595.0,739.0,667.0,762.0,762.0,762.0,762.0,762.0
10.7,22.43,40.53,343.0,276.0,532.0,599.0,595.0,740.0,668.0,762.0,762.0,762.0,762.0,762.0
10.8,22.43,40.53,344.0,276.0,532.0,598.0,595.0,739.0,668.0,762.0,762.0,762.0,762.0,762.0
10.9,22.43,40.53,346.0,276.0,533.0,599.0,596.0,739.0,664.0,759.0,759.0,759.0,759.0,759.0
10.99,22.43,40.53,345.0,276.0,533.0,599.0,595.0,740.0,667.0,762.0,762.0,762.0,762.0,762.0
11.1,22.43,40.53,345.0,276.0,532.0,599.0,596.0,739.0,667.0,762.0,762.0,762.0,762.0,762.0
11.2,22.43,40.53,345.0,276.0,533.0,600.0,596.0,740.0,664.0,758.0,758.0,758.0,758.0,758.0
11.3,22.44,40.5,345.0,276.0,533.0,600.0,597.0,740.0,663.0,757.0,757.0,757.0,757.0,757.0
11.4,22.44,40.5,345.0,277.0,533.0,600.0,597.0,740.0,664.0,758.0,758.0,758.0,758.0,758.0
11.5,22.44,40.5,346.0,276.0,533.0,600.0,597.0,740.0,664.0,757.0,757.0,757.0,757.0,757.0
11.6,22.44,40.5,343.0,276.0,532.0,599.0,596.0,739.0,669.0,763.0,763.0,763.0,763.0,763.0
11.7,22.44,40.5,343.0,276.0,533.0,599.0,596.0,739.0,668.0,764.0,764.0,764.0,764.0,764.0
11.8,22.44,40.5,344.0,276.0,533.0,599.0,596.0,739.0,668.0,763.0,763.0,763.0,763.0,763.0
11.9,22.44,40.5,344.0,276.0,533.0,600.0,596.0,739.0,668.0,763.0,763.0,763.0,763.0,763.0
12.0,22.44,40.5,345.0,276.0,532.0,599.0,596.0,739.0,668.0,763.0,763.0,763.0,763.0,763.0
12.1,22.44,40.5,344.0,276.0,532.0,599.0,596.0,739.0,668.0,763.0,763.0,763.0,763.0,763.0
12.2,22.44,40.5,344.0,276.0,533.0,600.0,596.0,740.0,668.0,763.0,763.0,763.0,763.0,763.0
12.3,22.44,40.5,344.0,276.0,532.0,599.0,596.0,740.0,667.0,763.0,763.0,763.0,763.0,763.0
12.4,22.44,40.5,344.0,277.0,533.0,599.0,597.0,740.0,668.0,764.0,764.0,764.0,764.0,764.0
12.5,22.44,40.5,344.0,276.0,533.0,600.0,597.0,740.0,668.0,763.0,763.0,763.0,763.0,763.0
12.6,22.44,40.5,344.0,276.0,533.0,601.0,597.0,741.0,664.0,758.0,758.0,758.0,758.0,758.0
12.7,22.44,40.5,346.0,277.0,534.0,600.0,597.0,741.0,664.0,758.0,758.0,758.0,758.0,758.0
12.8,22.44,40.5,346.0,276.0,534.0,601.0,597.0,741.0,664.0,758.0,758.0,758.0,758.0,758.0
12.9,22.44,40.5,346.0,277.0,534.0,601.0,598.0,741.0,664.0,758.0,758.0,758.0,758.0,758.0
13.0,22.44,40.5,345.0,277.0,533.0,600.0,597.0,740.0,668.0,763.0,763.0,763.0,763.0,763.0
13.1,22.44,40.5,344.0,276.0,533.0,600.0,597.0,740.0,670.0,764.0,764.0,764.0,764.0,764.0
13.2,22.44,40.5,346.0,277.0,533.0,600.0,597.0,741.0,666.0,762.0,762.0,762.0,762.0,762.0
13.3,22.44,40.5,344.0,277.0,534.0,600.0,597.0,740.0,669.0,764.0,764.0,764.0,764.0,764.0
13.4,22.47,40.5,346.0,277.0,533.0,600.0,597.0,740.0,668.0,763.0,763.0,763.0,763.0,763.0
13.5,22.47,40.5,345.0,276.0,533.0,600.0,597.0,741.0,669.0,764.0,764.0,764.0,764.0,764.0
13.6,22.47,40.5,346.0,277.0,534.0,601.0,598.0,741.0,665.0,760.0,760.0,760.0,760.0,760.0
13.7,22.47,40.5,345.0,277.0,533.0,601.0,598.0,741.0,667.0,761.0,761.0,761.0,761.0,761.0
13.8,22.47,40.5,344.0,276.0,533.0,601.0,597.0,740.0,669.0,764.0,764.0,764.0,764.0,764.0
13.9,22.47,40.5,345.0,276.0,533.0,600.0,597.0,740.0,670.0,764.0,764.0,764.0,764.0,764.0
14.0,22.47,40.5,344.0,276.0,534.0,600.0,597.0,741.0,668.0,764.0,764.0,764.0,764.0,764.0
14.1,22.47,40.5,347.0,276.0,534.0,601.0,598.0,741.0,665.0,759.0,759.0,759.0,759.0,759.0
14.2,22.47,40.5,345.0,276.0,535.0,602.0,598.0,742.0,665.0,759.0,759.0,759.0,759.0,759.0
14.3,22.47,40.5,345.0,277.0,534.0,601.0,598.0,742.0,665.0,760.0,760.0,760.0,760.0,760.0
14.4,22.45,40.5,346.0,276.0,534.0,601.0,598.0,741.0,665.0,760.0,760.0,760.0,760.0,760.0
14.5,22.45,40.5,346.0,277.0,533.0,600.0,597.0,741.0,669.0,765.0,765.0,765.0,765.0,765.0
14.6,22.45,40.5,346.0,276.0,534.0,601.0,598.0,741.0,669.0,764.0,764.0,764.0,764.0,764.0
14.7,22.45,40.5,345.0,277.0,534.0,601.0,599.0,741.0,668.0,763.0,763.0,763.0,763.0,763.0
14.8,22.45,40.5,344.0,276.0,534.0,601.0,598.0,741.0,668.0,764.0,764.0,764.0,764.0,764.0
14.9,22.45,40.5,344.0,276.0,534.0,601.0,598.0,741.0,670.0,765.0,765.0,765.0,765.0,765.0
15.0,22.45,40.5,345.0,276.0,534.0,601.0,598.0,741.0,670.0,764.0,764.0,764.0,764.0,764.0
15.1,22.45,40.5,344.0,277.0,534.0,601.0,598.0,741.0,669.0,764.0,764.0,764.0,764.0,764.0
15.2,22.45,40.5,345.0,276.0,534.0,601.0,598.0,742.0,667.0,763.0,763.0,763.0,763.0,763.0
15.3,22.45,40.5,346.0,277.0,534.0,601.0,599.0,742.0,668.0,763.0,763.0,763.0,763.0,763.0
15.4,22.46,40.53,346.0,277.0,534.0,602.0,599.0,741.0,668.0,763.0,763.0,763.0,763.0,763.0
15.5,22.46,40.53,346.0,277.0,535.0,602.0,599.0,742.0,666.0,760.0,760.0,760.0,760.0,760.0
15.6,22.46,40.53,345.0,277.0,534.0,601.0,599.0,742.0,666.0,760.0,760.0,760.0,760.0,760.0
15.7,22.46,40.53,347.0,277.0,534.0,602.0,599.0,743.0,666.0,759.0,759.0,759.0,759.0,759.0
15.8,22.46,40.53,345.0,277.0,535.0,602.0,599.0,742.0,666.0,760.0,760.0,760.0,760.0,760.0
15.9,22.46,40.53,346.0,276.0,534.0,601.0,598.0,741.0,669.0,765.0,765.0,765.0,765.0,765.0
16.0,22.46,40.53,344.0,276.0,534.0,602.0,599.0,741.0,669.0,765.0,765.0,765.0,765.0,765.0
16.1,22.46,40.53,345.0,277.0,535.0,602.0,599.0,742.0,666.0,761.0,761.0,761.0,761.0,761.0
16.2,22.46,40.53,346.0,277.0,534.0,602.0,599.0,742.0,668.0,763.0,763.0,763.0,763.0,763.0
16.3,22.46,40.53,344.0,276.0,534.0,602.0,599.0,742.0,669.0,764.0,764.0,764.0,764.0,764.0
16.4,22.45,40.5,346.0,277.0,534.0,602.0,599.0,742.0,669.0,764.0,764.0,764.0,764.0,764.0
16.5,22.45,40.5,344.0,276.0,535.0,602.0,599.0,742.0,668.0,764.0,764.0,764.0,764.0,764.0
16.6,22.45,40.5,345.0,276.0,535.0,602.0,600.0,742.0,668.0,764.0,764.0,764.0,764.0,764.0
16.7,22.45,40.5,347.0,277.0,534.0,602.0,599.0,742.0,668.0,764.0,764.0,764.0,764.0,764.0
16.8,22.45,40.5,347.0,276.0,535.0,602.0,599.0,741.0,670.0,765.0,765.0,765.0,765.0,765.0
16.9,22.45,40.5,344.0,277.0,534.0,602.0,600.0,742.0,668.0,764.0,764.0,764.0,764.0,764.0
17.0,22.45,40.5,346.0,277.0,535.0,602.0,600.0,742.0,667.0,762.0,762.0,762.0,762.0,762.0
17.11,22.45,40.5,345.0,276.0,534.0,602.0,599.0,742.0,670.0,765.0,765.0,765.0,765.0,765.0
17.21,22.45,40.5,344.0,276.0,534.0,602.0,599.0,742.0,671.0,765.0,765.0,765.0,765.0,765.0
17.31,22.45,40.5,345.0,277.0,535.0,602.0,599.0,742.0,669.0,764.0,764.0,764.0,764.0,764.0
17.41,22.44,40.5,347.0,276.0,535.0,602.0,599.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
17.51,22.44,40.5,346.0,276.0,534.0,602.0,599.0,742.0,669.0,764.0,764.0,764.0,764.0,764.0
17.61,22.44,40.5,346.0,277.0,535.0,603.0,600.0,743.0,666.0,761.0,761.0,761.0,761.0,761.0
17.71,22.44,40.5,345.0,277.0,535.0,603.0,600.0,743.0,667.0,762.0,762.0,762.0,762.0,762.0
17.81,22.44,40.5,347.0,277.0,535.0,603.0,601.0,743.0,667.0,762.0,762.0,762.0,762.0,762.0
17.91,22.44,40.5,347.0,277.0,535.0,604.0,600.0,743.0,667.0,761.0,761.0,761.0,761.0,761.0
18.01,22.44,40.5,346.0,277.0,535.0,603.0,600.0,743.0,670.0,765.0,765.0,765.0,765.0,765.0
18.11,22.44,40.5,345.0,277.0,535.0,603.0,600.0,743.0,666.0,761.0,761.0,761.0,761.0,761.0
18.21,22.44,40.5,346.0,276.0,535.0,603.0,601.0,743.0,667.0,762.0,762.0,762.0,762.0,762.0
18.3,22.44,40.5,345.0,276.0,534.0,603.0,600.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
18.4,22.44,40.5,345.0,277.0,535.0,603.0,600.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
18.5,22.46,40.5,347.0,277.0,534.0,603.0,600.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
18.6,22.46,40.5,345.0,277.0,535.0,603.0,600.0,744.0,667.0,762.0,762.0,762.0,762.0,762.0
18.7,22.46,40.5,345.0,277.0,535.0,603.0,600.0,742.0,669.0,765.0,765.0,765.0,765.0,765.0
18.8,22.46,40.5,345.0,277.0,535.0,603.0,600.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
18.9,22.46,40.5,345.0,277.0,535.0,603.0,600.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
19.0,22.46,40.5,347.0,277.0,535.0,603.0,600.0,743.0,666.0,761.0,761.0,761.0,761.0,761.0
19.1,22.46,40.5,345.0,277.0,535.0,603.0,600.0,743.0,667.0,762.0,762.0,762.0,762.0,762.0
19.2,22.46,40.5,346.0,277.0,536.0,604.0,601.0,743.0,667.0,762.0,762.0,762.0,762.0,762.0
19.3,22.46,40.5,347.0,277.0,536.0,603.0,601.0,744.0,666.0,760.0,760.0,760.0,760.0,760.0
19.4,22.46,40.5,345.0,277.0,535.0,603.0,600.0,743.0,670.0,766.0,766.0,766.0,766.0,766.0
19.5,22.45,40.5,344.0,276.0,534.0,603.0,600.0,743.0,669.0,765.0,765.0,765.0,765.0,765.0
19.6,22.45,40.5,346.0,277.0,535.0,604.0,600.0,743.0,667.0,763.0,763.0,763.0,763.0,763.0
19.7,22.45,40.5,345.0,276.0,535.0,603.0,600.0,743.0,669.0,765.0,765.0,765.0,765.0,765.0
19.8,22.45,40.5,345.0,277.0,535.0,603.0,601.0,743.0,669.0,765.0,765.0,765.0,765.0,765.0
19.9,22.45,40.5,346.0,277.0,535.0,603.0,601.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
20.0,22.45,40.5,346.0,277.0,535.0,604.0,601.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
20.1,22.45,40.5,344.0,276.0,535.0,603.0,600.0,743.0,669.0,765.0,765.0,765.0,765.0,765.0
20.2,22.45,40.5,346.0,277.0,535.0,603.0,601.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
20.3,22.45,40.5,345.0,277.0,535.0,604.0,600.0,743.0,669.0,765.0,765.0,765.0,765.0,765.0
20.4,22.45,40.5,345.0,276.0,535.0,603.0,600.0,742.0,671.0,766.0,766.0,766.0,766.0,766.0
20.5,22.45,40.5,345.0,276.0,535.0,604.0,601.0,743.0,668.0,763.0,763.0,763.0,763.0,763.0
20.6,22.45,40.5,345.0,277.0,535.0,603.0,601.0,743.0,667.0,761.0,761.0,761.0,761.0,761.0
20.7,22.45,40.5,347.0,277.0,536.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
20.8,22.45,40.5,345.0,277.0,535.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
20.9,22.45,40.5,347.0,276.0,535.0,604.0,601.0,744.0,667.0,761.0,761.0,761.0,761.0,761.0
21.0,22.45,40.5,344.0,277.0,535.0,603.0,600.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
21.1,22.45,40.5,344.0,276.0,534.0,603.0,601.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
21.2,22.45,40.5,345.0,275.0,535.0,603.0,600.0,744.0,669.0,765.0,765.0,765.0,765.0,765.0
21.3,22.45,40.5,346.0,277.0,535.0,604.0,601.0,744.0,667.0,761.0,761.0,761.0,761.0,761.0
21.4,22.45,40.5,346.0,277.0,535.0,603.0,601.0,744.0,668.0,763.0,763.0,763.0,763.0,763.0
21.5,22.45,40.5,347.0,276.0,535.0,604.0,601.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
21.6,22.45,40.5,344.0,276.0,534.0,603.0,601.0,743.0,669.0,765.0,765.0,765.0,765.0,765.0
21.7,22.45,40.5,344.0,277.0,535.0,604.0,601.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
21.8,22.45,40.5,346.0,277.0,535.0,603.0,600.0,743.0,670.0,765.0,765.0,765.0,765.0,765.0
21.9,22.45,40.5,344.0,276.0,535.0,603.0,601.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
22.0,22.45,40.5,347.0,276.0,535.0,604.0,601.0,743.0,667.0,763.0,763.0,763.0,763.0,763.0
22.1,22.45,40.5,347.0,277.0,535.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
22.2,22.45,40.5,347.0,276.0,536.0,604.0,601.0,744.0,667.0,762.0,762.0,762.0,762.0,762.0
22.3,22.45,40.5,346.0,277.0,536.0,604.0,602.0,744.0,666.0,760.0,760.0,760.0,760.0,760.0
22.4,22.45,40.5,346.0,277.0,535.0,605.0,601.0,744.0,666.0,760.0,760.0,760.0,760.0,760.0
22.5,22.44,40.5,347.0,276.0,535.0,604.0,601.0,744.0,667.0,763.0,763.0,763.0,763.0,763.0
22.6,22.44,40.5,346.0,277.0,535.0,604.0,601.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
22.7,22.44,40.5,345.0,277.0,534.0,604.0,601.0,744.0,667.0,763.0,763.0,763.0,763.0,763.0
22.8,22.44,40.5,345.0,277.0,535.0,604.0,601.0,744.0,666.0,762.0,762.0,762.0,762.0,762.0
22.9,22.44,40.5,346.0,277.0,535.0,604.0,601.0,744.0,669.0,764.0,764.0,764.0,764.0,764.0
23.0,22.44,40.5,347.0,276.0,535.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
23.1,22.44,40.5,344.0,276.0,534.0,604.0,601.0,743.0,669.0,764.0,764.0,764.0,764.0,764.0
23.2,22.44,40.5,346.0,277.0,535.0,604.0,601.0,744.0,666.0,760.0,760.0,760.0,760.0,760.0
23.3,22.44,40.5,346.0,277.0,535.0,605.0,601.0,744.0,665.0,760.0,760.0,760.0,760.0,760.0
23.4,22.44,40.5,345.0,276.0,534.0,604.0,601.0,744.0,667.0,764.0,764.0,764.0,764.0,764.0
23.5,22.44,40.43,347.0,277.0,536.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
23.6,22.44,40.43,347.0,276.0,535.0,604.0,602.0,744.0,666.0,763.0,763.0,763.0,763.0,763.0
23.7,22.44,40.43,346.0,276.0,536.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
23.8,22.44,40.43,345.0,276.0,535.0,604.0,602.0,744.0,666.0,760.0,760.0,760.0,760.0,760.0
23.9,22.44,40.43,344.0,276.0,535.0,604.0,601.0,743.0,666.0,762.0,762.0,762.0,762.0,762.0
24.0,22.44,40.43,344.0,277.0,535.0,604.0,600.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
24.1,22.44,40.43,346.0,276.0,535.0,604.0,600.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
24.2,22.44,40.43,346.0,277.0,535.0,604.0,601.0,744.0,666.0,761.0,761.0,761.0,761.0,761.0
24.3,22.44,40.43,346.0,276.0,535.0,604.0,601.0,743.0,667.0,763.0,763.0,763.0,763.0,763.0
24.4,22.44,40.43,345.0,276.0,535.0,603.0,601.0,743.0,667.0,763.0,763.0,763.0,763.0,763.0
24.5,22.44,40.43,347.0,276.0,534.0,604.0,601.0,744.0,667.0,763.0,763.0,763.0,763.0,763.0
24.6,22.44,40.5,346.0,277.0,535.0,605.0,601.0,744.0,665.0,759.0,759.0,759.0,759.0,759.0
24.7,22.44,40.5,344.0,276.0,536.0,604.0,601.0,744.0,666.0,759.0,759.0,759.0,759.0,759.0
24.8,22.44,40.5,345.0,276.0,535.0,604.0,600.0,743.0,667.0,763.0,763.0,763.0,763.0,763.0
24.9,22.44,40.5,346.0,276.0,535.0,604.0,602.0,743.0,666.0,761.0,761.0,761.0,761.0,761.0
25.0,22.44,40.5,346.0,276.0,535.0,604.0,601.0,744.0,667.0,761.0,761.0,761.0,761.0,761.0
25.1,22.44,40.5,345.0,277.0,535.0,604.0,601.0,743.0,667.0,761.0,761.0,761.0,761.0,761.0
25.2,22.44,40.5,344.0,276.0,535.0,604.0,601.0,743.0,668.0,764.0,764.0,764.0,764.0,764.0
25.3,22.44,40.5,346.0,277.0,535.0,605.0,602.0,744.0,665.0,758.0,758.0,758.0,758.0,758.0
25.4,22.44,40.5,344.0,276.0,535.0,604.0,601.0,743.0,668.0,763.0,763.0,763.0,763.0,763.0
25.5,22.44,40.5,346.0,276.0,534.0,604.0,601.0,744.0,667.0,763.0,763.0,763.0,763.0,763.0
25.6,22.45,40.5,344.0,276.0,535.0,604.0,601.0,744.0,668.0,763.0,763.0,763.0,763.0,763.0
25.7,22.45,40.5,346.0,276.0,536.0,604.0,602.0,744.0,665.0,759.0,759.0,759.0,759.0,759.0
25.8,22.45,40.5,345.0,277.0,535.0,604.0,601.0,743.0,667.0,762.0,762.0,762.0,762.0,762.0
25.9,22.45,40.5,345.0,276.0,535.0,605.0,601.0,744.0,666.0,762.0,762.0,762.0,762.0,762.0
26.0,22.45,40.5,346.0,276.0,535.0,605.0,602.0,744.0,666.0,762.0,762.0,762.0,762.0,762.0
26.1,22.45,40.5,345.0,276.0,535.0,604.0,601.0,744.0,665.0,760.0,760.0,760.0,760.0,760.0
26.2,22.45,40.5,347.0,276.0,535.0,604.0,601.0,743.0,665.0,760.0,760.0,760.0,760.0,760.0
