time(s),sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12
13,0.0,0.0,0.04788721639318358,0.12897527540827455,0.028012138896944913,0.0,0.0,0.0,0.0,0.05914421517518549,0.16012983317775875,0.0
14,0.0,0.056296923669057086,0.0,0.06731813512699585,0.0,0.08260471714415063,0.1533854941032175,0.0,0.0,0.06802203604766911,0.0,0.0
15,0.0,0.0,0.0,0.0,0.08731694306934659,0.0,0.013784450488078345,0.19725421767898083,0.059570225017551486,0.030740356971968842,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13259699704750902,0.0,0.018685970223206845,0.0
17,0.05977204669126083,0.0,0.0,0.0,0.0,0.17495839042054206,0.0,0.05055892418358746,0.0,0.02766007655111807,0.05891181787726557,0.0
18,0.25594880310377927,0.0,0.24020262818354562,0.0,0.0,0.13814540786904866,0.050540427343099714,0.14891131083282896,0.038124426647807276,0.1195480650825479,0.0,0.1233724278336193
19,0.03942330218796011,0.004852162794482699,0.0,0.0,0.03905228975650011,0.0,0.019584524701068556,0.2271449745422796,0.0,0.0,0.14035353319541774,0.0
20,0.012221916522267957,0.0,0.05248887786639505,0.058857840442060966,0.025527338741356292,0.06897078052451944,0.06950206950882236,0.0,0.061810910254058854,0.20979393391324314,0.0,0.01884757610181029
21,0.0,0.03467796584682247,0.18299982239287824,0.17483581366234652,0.11135738896682536,0.0,0.0,0.05395460575058605,0.15616014775483697,0.0,0.0,0.0
22,0.0,0.010240755592763481,0.0,0.055157879436709883,0.0,0.03557958418484512,0.0,0.06659935667699682,0.0,0.012796751392608857,0.04708320885715016,0.0
23,0.11348771099803702,0.0,0.018277963367818333,0.0,0.0,0.043268706878958126,0.13661954947075047,0.03398315459102727,0.0,0.0,0.06552300282106364,0.0
24,0.05409503865071572,0.0,0.0,0.07584171973083763,0.0910496028485074,0.0,0.06237633740534809,0.009362121790333647,0.09524768134430103,0.041439183709216565,0.039691645975524,0.001632860859208534
25,0.0,0.0,0.015572722203371204,0.15888996480059456,0.0,0.0,0.08989280103302372,0.06765584134283491,0.0,0.0,0.0,0.010237816738081638
26,0.0,0.12133282219560715,0.011122683390300571,0.0,0.06465342943645119,0.0,0.0,0.0,0.01697469678802982,0.0,0.28625439553919485,0.08955882006586294
27,0.027559828778118533,0.10351770164430821,0.0,0.04151582592314945,0.0,0.0,0.0,0.10188857235622557,0.1152037325856369,0.0,0.037598472800378854,0.06377978793154604
28,0.0,0.0,0.05823953530239545,0.06423172529056682,0.32573639656919556,0.0,0.15761021127403693,0.05111107419472523,0.07145451266565427,0.05175803502361004,0.08096442534988152,0.0
29,0.05567840044810674,0.07862377996246989,0.0,0.0,0.03393760359941213,0.03482105292789073,0.16963265411319645,0.021057454629268023,0.03675740317130689,0.1424469628145693,0.14035599199514087,0.16171486289779438
30,0.0395340509280481,0.1514615450255648,0.14726140723431702,0.14328167565644478,0.18707280017121197,0.0,0.0,0.2528028243576164,0.0,0.11238086900443134,0.02377155559931686,0.08024701345935523
31,0.10766189726798045,0.0,0.11554142751921709,0.07420418063848662,0.040755109031273475,0.1189749511558274,0.0,0.0,0.0,0.0,0.10185694313777438,0.08497773209861992
32,0.0,0.14592341846405657,0.008701478567696638,0.13609760311717345,0.12268246187994968,0.20410979144402774,0.07686722111099767,0.017432326836289674,0.1324046225444354,0.2615432656443594,0.03718748647179432,0.07014181598607293
33,0.190422051640384,0.032957306600316996,0.01838674141705378,0.013240504173466533,0.23717229105862664,0.0019952830993002907,0.015102216026494975,0.2617069164418322,0.04249174946030672,0.09164231944295587,0.15520379357097383,0.02520597754608042
34,0.3653020389909853,0.1639118326230562,0.09527344313960658,0.0660892551485414,0.21132864576217636,0.08855648861571189,0.020329916641346535,0.0,0.22433492563252366,0.0,0.09478866375442076,0.10468362718689056
35,0.21308261689509736,0.038158333378327136,0.0,0.1899185841908655,0.08107026329005378,0.11919998091833715,0.0,0.01716337888483705,0.11801847920720596,0.08738316733855835,0.15800499052687156,0.13638390774859177
36,0.12183038570337626,0.0,0.25859502601895146,0.08824249642611752,0.09475804613644541,0.12104712830584077,0.07012530608161945,0.062284025313972015,0.029317517371602646,0.09406738271903113,0.035221612334271526,0.0
37,0.19439056762397544,0.0,0.11802689982498268,0.3060675599858406,0.21540785211138158,0.08605785933139166,0.008809759828223018,0.16587167634857802,0.19533144187675888,0.014541553802903132,0.06572591276863808,0.046792322308555095
38,0.011553839073727978,0.1421895935052328,0.1263979554445151,0.10125291952824575,0.35514335393882157,0.15734600570162474,0.02204968697243946,0.10739013934952046,0.20897175204904184,0.10579611726156467,0.020845697670005436,0.0810953799465213
39,0.0,0.17098563228008137,0.16005346169221746,0.17153037389210046,0.14781489836743403,0.1359180904595878,0.1687395051118471,0.0,0.07717000843204293,0.030035246794624007,0.09504896660949184,0.1381288085000236
40,0.2023282343058557,0.06221400286633093,0.03879993959982336,0.25016634773142676,0.3310607123989324,0.0,0.14069104020833248,0.0430163532586023,0.22365205483868142,0.05512430131695007,0.0,0.23776451946702398
41,0.0773919360873159,0.22413719452334777,0.21048457853564928,0.022916054478020476,0.1179806247199861,0.1838396642821886,0.20200927497213683,0.040309426728666185,0.05397114115682188,0.03171061203974153,0.15287637234618387,0.047181008358348694
42,0.0027862021486016186,0.001758225687552989,0.1178742303290598,0.0,0.24408581953022535,0.19026857289580507,0.0,0.09813442600614883,0.13068110205028483,0.0,0.1389045749051009,0.08048057607995829
43,0.055642794911149956,0.16893453531855587,0.20627275415773813,0.027877722768725965,0.2657730768212122,0.029826310077142273,0.16913055416560702,0.15325255687000236,0.1770715422954405,0.1244782226953836,0.21616190765032747,0.08494502064080306
44,0.0368946006788283,0.06207317847588047,0.09630020775136341,0.3145471277956595,0.12142916762844463,0.11456413536563022,0.38301679058106797,0.15730042707438271,0.2036232403390493,0.17320254435477664,0.21427379291767645,0.061967343638719474
45,0.16964062904091157,0.1256234709407488,0.2526606564316566,0.14094826609090255,0.09448512750079623,0.18371868242784656,0.14553633111777775,0.0,0.1925116452132873,0.17093898534007768,0.34426320650878156,0.11332312408166298
46,0.22065792988053767,0.20317923212144473,0.16590450981135846,0.45979937247417835,0.29049957170293406,0.09906983251467302,0.272549023385421,0.23149727119880326,0.102308120709449,0.2062211760252615,0.48672845732451264,0.23104366653540193
47,0.25746840599969384,0.12003031173024667,0.3488581628769297,0.15540004726882012,0.12957267654113155,0.23191445057507995,0.27898535078748704,0.15517171752094605,0.2501579812489783,0.16144069679252251,0.34979354934859197,0.05450156594388579
48,0.2643747026823587,0.17524837710449798,0.09849261212733951,0.2381253006814686,0.10006109641513536,0.3656193265862845,0.2912150698920258,0.27317969815924037,0.13355986328326028,0.08051215099864295,0.1994710982824466,0.20858822593932622
49,0.25668915902708045,0.3219654957177631,0.1607370267689786,0.3817265288457583,0.12786785492000435,0.05524890518671971,0.22867192097948402,0.183957986607483,0.0943142377804507,0.2225291122927498,0.20418499143539343,0.0015382343659179065
50,0.16672069992327382,0.17127931111284278,0.04196177582322978,0.435970185632089,0.14947018867461132,0.0003584794607100483,0.27592489373002665,0.2544821101305581,0.10099755569070488,0.007588996894735023,0.3491325798283809,0.12151632866724643
51,0.1313374590663596,0.32016999254051043,0.0970268901059651,0.4493566177070223,0.29546095039695863,0.1734602306624447,0.2965282006387593,0.19581600598056065,0.3556445699837394,0.05805163765697813,0.10267401532195314,0.150622869233384
52,0.04911777924123173,0.131262379137073,0.21666268199571917,0.3718882463299027,0.2680712246792481,0.21985005294044102,0.29748198465074804,0.28859571093438885,0.09266176644097938,0.05647679379519931,0.24823040134931548,0.3569794374903047
53,0.31614571540558645,0.3048457656632017,0.2725637843152202,0.3613032390789406,0.29490049924465683,0.12922259636921937,0.12950610764982615,0.21100985939445793,0.3012380103402864,0.2656804318807524,0.2646776096477045,0.16793491066734495
54,0.19465571533116324,0.4036544932063021,0.46096968908368385,0.3259950446451185,0.2722403732959144,0.30225073141166925,0.07782001992862056,0.15380493162695577,0.06374219649729272,0.25673170241012655,0.35564826082039847,0.0
55,0.1776385062207231,0.019965464396621696,0.15964307659963106,0.3524238205688699,0.17748609337868068,0.027679516433110535,0.10051065702339207,0.3956515887945004,0.23129378899979627,0.2159613997299161,0.36736395613902234,0.007369592343919901
56,0.34289638119054755,0.19507267213114154,0.08082193984773492,0.22731450454655866,0.3133481126114102,0.23544739003446613,0.2361635553084599,0.26212348945636743,0.21742596805552908,0.2792018875758939,0.24026347667206832,0.21658311260842858
57,0.14135186240603403,0.3401016936650818,0.25431317000036036,0.20845855106438718,0.3686509270983518,0.11018487698128526,0.32988277117084425,0.23540587980738567,0.3550546892931363,0.08885864784281305,0.28202447372727985,0.2804789104964669
58,0.32090010790576906,0.2697222256115671,0.07103518526284712,0.29778635689272853,0.31562358346699076,0.3473241810037738,0.1673595131592748,0.055212656531676785,0.13270619021772995,0.21642446309940752,0.3767143745674959,0.26256908162391684
59,0.2733246140467477,0.33477363482183586,0.24508295946599287,0.2889507036085368,0.30890656993488325,0.3792533570257256,0.3775082299507272,0.058823996917722665,0.11029433635261067,0.17382553330429065,0.2610540926787757,0.24770217738500622
60,0.1461333975934268,0.24489281208196154,0.1432669623942484,0.26849172415550804,0.19400324603246896,0.10795159425644855,0.24219420982335166,0.22173796735682785,0.19692409872801908,0.27580921156039606,0.4703002109345075,0.3530927974991894
61,0.24858392037328084,0.32158259276967216,0.2194893444020416,0.391298637061113,0.2986581220042228,0.13427697076979495,0.2504567493365859,0.21183019939803266,0.3802696979008305,0.18437660294598257,0.41934809998753025,0.18882938661862514
62,0.3597085578828025,0.3049881737520128,0.31227177093081054,0.42503577639969836,0.2022199985791433,0.27980690438450273,0.22343211404988728,0.14067748359894303,0.1305880453964764,0.16218276238949184,0.3843237406494175,0.3382012352387364
63,0.3482196605279423,0.44496638672604005,0.19693113115661576,0.3461913073990379,0.28860906313319146,0.15975048203344067,0.1258747209180734,0.2209996705395467,0.0,0.25954592811589655,0.41500905484445205,0.09143036207712771
64,0.42445144905781984,0.36126254815901926,0.30612969584788896,0.4929489901025853,0.13375290243595872,0.19853785654503786,0.3445953128450191,0.3705757538612664,0.2354094339563173,0.2978500180082185,0.3379681425087071,0.17005873822967837
65,0.31497405859992883,0.3772130133052567,0.3049949556272833,0.2388724338109145,0.14129144347651937,0.2102332517183723,0.5002412144672648,0.2860649689905027,0.32959932042915785,0.14817660683371262,0.3307702711704522,0.08577105297401894
66,0.6246334683943886,0.3098973337543283,0.03608326128480041,0.3415207625234991,0.29221023219826414,0.020342525370235204,0.33001853401200504,0.10723553103876504,0.13848081378313862,0.2136815842124528,0.35966940096176897,0.2449123333439369
67,0.201612672156108,0.30995669122816427,0.13719365286249416,0.2970498396183962,0.2632387514275066,0.2155414977064467,0.1585323653776296,0.2149971597783106,0.32986900279651926,0.11872311301282275,0.460880500988053,0.2736924126279975
68,0.26003582329244984,0.3230937781222902,0.07601035467684575,0.18992377319857662,0.3355291553748613,0.15256792623532264,0.42894035389061297,0.15046305488591494,0.14669906537401511,0.0,0.4397275390193604,0.29565035452099925
69,0.3000611631776197,0.41342709441092057,0.437202064419748,0.3761547295488186,0.3181412955331705,0.17684385272763242,0.19573681690052294,0.19700137180888094,0.24084868872016083,0.25416918957695617,0.386096804165651,0.2963502115307764
70,0.17052043569707848,0.33951571535990316,0.2313264749733433,0.3800934105219661,0.34140494958293627,0.3751347666403606,0.24462371939375682,0.1992214573653389,0.3359871522320024,0.2997917870903441,0.5120686336521145,0.20332821410460566
71,0.42289255292128525,0.41822393240040934,0.42478590216408174,0.5514584989117135,0.40601433251483326,0.10973630819142313,0.3490038850431718,0.1976301261464687,0.1471867589436207,0.26988595740285104,0.42845802627416063,0.2829811336881724
72,0.41524454988105175,0.6044188098441505,0.08824506616356062,0.47104005627018397,0.3055944101303143,0.3213229476200161,0.3924325893104022,0.12469280768809576,0.28929901068228797,0.05350112974803939,0.3852638031352862,0.15818222221263473
73,0.33303924355580683,0.49162348359161445,0.19910076511324792,0.3133855686089916,0.3367446419491497,0.2167215672379071,0.28659238852155305,0.24225253721218237,0.39785940707482415,0.21815038354512628,0.48877123781048204,0.4501714575301502
74,0.28394547471336573,0.3795409433004997,0.34126474509503923,0.6090588709025369,0.5109588628071908,0.22125727474737408,0.36703772616349134,0.20376890215783638,0.32896984428080345,0.036178575576963246,0.3707763449047732,0.2894076236708406
75,0.19412964263040702,0.5398969720025169,0.28397969471145196,0.5535983470488591,0.3725328706306156,0.33288591252799826,0.47359611507801136,0.0,0.2147282070146595,0.39976148737678746,0.3120991302599138,0.2768032899999872
76,0.27095710647317306,0.3866003257528059,0.3241755369004709,0.4975501110703914,0.3610711279028124,0.2924692837055858,0.49460830666459826,0.47475018924986584,0.4438770264594837,0.158963943428858,0.4890532568833844,0.4905076056924801
77,0.4305019773512121,0.2312276928060142,0.15034603759014087,0.42453729406575247,0.39401116271490866,0.3201408852965194,0.5418466035470764,0.3831416126999328,0.36305882079412116,0.39788778761595384,0.43256454425524943,0.21331059043686446
78,0.3411626164340511,0.3418637985008977,0.41824452360770104,0.3590871435055935,0.3763911728988751,0.364513482953722,0.6149533697768529,0.241446235264332,0.11638914802350939,0.3717124160676764,0.48163269754577986,0.23089820333230604
79,0.32593978883236585,0.26322552075889116,0.3631030972458786,0.42565575279804213,0.3283380983217441,0.23917960990797318,0.5123109798954686,0.2857698732094575,0.39407268790343064,0.1918444414749533,0.4191170501847469,0.239756553192362
80,0.425019411019943,0.42278564772618443,0.3304013515696385,0.579596655602772,0.30626006131633293,0.21570220610140003,0.41695893947078644,0.1715341939822076,0.25572527960234825,0.17340300663108255,0.6454257651558758,0.3485131184529859
81,0.49694115279178963,0.4674111173181091,0.22651508626265188,0.6670257874530201,0.3364876284365429,0.1730262582222648,0.5318745132053613,0.46308357697361646,0.3377334380223903,0.3264965484257885,0.467125485979232,0.4043850905304094
82,0.41308208413533914,0.6408452938955208,0.33229344048176873,0.640736872913984,0.5068903985458605,0.20361568920601872,0.49992530067543567,0.48805181914840706,0.4240918621015378,0.21180514809814516,0.4988170317413918,0.44111114532214857
83,0.42506959634715274,0.5135265833132474,0.2756017431721666,0.44537294113534354,0.3633756718141789,0.5856816160606564,0.5112009182093964,0.31880398297431445,0.27354538161979636,0.3112640410615707,0.5885475055032232,0.6302648012035776
84,0.5370524297469377,0.46655607632478324,0.14453893341808102,0.39014150321227575,0.417641454519631,0.419855562929332,0.48559664214579307,0.4102993350467625,0.1691609570961663,0.2575108427943557,0.42183995809905844,0.15404369497772002
85,0.42366945541856765,0.5790389705928572,0.30938308260005,0.5240372344595031,0.5099752606337868,0.16489559956072083,0.38397989660508736,0.33028660900018647,0.4894891161049985,0.1324557854577818,0.4231886197928832,0.4457821702539536
86,0.381433181009751,0.2826171648425583,0.3035896413002877,0.34095003643930355,0.41883023245663764,0.1723726718330355,0.3796862092201385,0.18389704769776707,0.4606073224486783,0.09230285002119687,0.615081089873522,0.3351172250280044
87,0.48592249556273065,0.5349244348230421,0.4303401454603938,0.5579561076412726,0.5167731984393391,0.3574205050051113,0.48009457307667075,0.28119891516756046,0.3406377524242569,0.34279610181240006,0.5412332524443907,0.3381104383400657
88,0.39919483664720207,0.5960817816697208,0.10549466359180301,0.5187244408201336,0.30612548012912555,0.3685758098969284,0.5120079439506757,0.340385709219688,0.43991987730583093,0.26874992735917547,0.504320713987619,0.3406964113472709
89,0.3943231921343057,0.37876892097187853,0.3572946040590349,0.4947264124903821,0.4537208338352611,0.3733531450167378,0.4364833872547207,0.2865498011467139,0.32285343736431893,0.2743747453301224,0.6635497511581936,0.31771832803557687
90,0.564727036192662,0.6486352331393942,0.22305512971333458,0.3897051191777327,0.48162982886654,0.2975846134555011,0.5540722175906031,0.31495090575612084,0.3747035066608403,0.4040481359602118,0.5307624771390893,0.582969449520435
91,0.4144063167272686,0.5757417528369813,0.3753715820938025,0.6083807997885897,0.48282180893374427,0.31515019813645045,0.727125156315518,0.33248793822727907,0.35579207313514927,0.45658400474337535,0.5932456222814231,0.5046683697051957
92,0.18433188868460798,0.5079956039662983,0.38571456678231997,0.5115960683926328,0.3219837842572776,0.36509900787854577,0.35192603716562676,0.33835170467021036,0.34254083727716095,0.3167633299732475,0.5398260146254912,0.42867990580325843
93,0.490649197460956,0.6204348652358455,0.3444393968619118,0.45571983201500105,0.6143546361014849,0.3455157874178127,0.5918941000316821,0.3564770639850709,0.41657988223553455,0.31473595644773994,0.6685249892341519,0.5673835541399366
94,0.4227936675451744,0.7918582476744952,0.4386905004063808,0.29333065748507087,0.41534379437850105,0.11961188083959567,0.5343827333680785,0.2500023687742286,0.2650461202764682,0.4035881554794121,0.7801310990672738,0.2869507533050645
95,0.4396795366873339,0.5906078706687437,0.238221895365644,0.585650751535378,0.5410825188191279,0.32317738638269944,0.5933562941724786,0.2891729209796611,0.36592029797853703,0.2226583202273638,0.46956169604881204,0.311054807645575
96,0.5201347646188034,0.6048755870617664,0.4784078596541255,0.7734727649346219,0.5151429519748527,0.265632137340057,0.5125298117748374,0.23722776980102386,0.42774070671750336,0.3854452077013887,0.6756736670435151,0.23225021850291439
97,0.46448295076147034,0.5417497217465469,0.3016652413568828,0.7702188899496405,0.6214851935084258,0.37290935398280917,0.5483058364980034,0.46827941181820687,0.5853172086793944,0.423096524438132,0.7588089515435126,0.38602720865377
98,0.5088308342371768,0.5103336580229307,0.22172057627764893,0.5662287060634321,0.7466308414820171,0.6585295436781686,0.5831724132853835,0.16474482314412042,0.28996809476602914,0.4407089731269771,0.6397445418107272,0.4780601862802896
99,0.2913533675392521,0.685983959892673,0.3549081576269991,0.559562488913087,0.40561322750755124,0.4013672412911276,0.547369523012901,0.4954802121384115,0.46399120048460946,0.1837887070642653,0.5775302882981429,0.4780978623467633
100,0.40552708964322376,0.5249742789162004,0.177469315759323,0.6745064837839735,0.47652600525182337,0.3378815374523269,0.4327893228112907,0.5235677780115694,0.4801651507682207,0.30610647536291535,0.7414730876268988,0.4886678666032335
101,0.6464765539870038,0.6253715684978649,0.41723977060228323,0.5356358774848478,0.567094360180217,0.46603008759316156,0.5687624946656888,0.359526440065589,0.23469277847122885,0.29919370209076035,0.8082842944382954,0.3385496633343529
102,0.5104735093010347,0.5780814833682527,0.370734650469982,0.6734989746128295,0.4444174964582709,0.4267341574422272,0.4578211780923682,0.1342424504596873,0.46863223139449567,0.40178674784332596,0.8059133710515591,0.5658924916460788
103,0.35122603718430084,0.681377493888242,0.5248657002159497,0.7277731756965578,0.6399388064263646,0.4250902490923596,0.672094395151872,0.36323676352425416,0.5208219162660165,0.44465053540850064,0.7621942962649221,0.515461440152292
104,0.4175712255708817,0.6744780051111363,0.4712267424793871,0.7817038334737254,0.6528255252637327,0.4483812906946122,0.4275311171678824,0.39776106407066736,0.49687305471994986,0.551025143205598,0.7441369454207304,0.5707257874187076
105,0.43181370070525277,0.75249807227707,0.2719720010602281,0.6568404666645054,0.631200888064769,0.5979660191818688,0.7242616084031371,0.30793131868522394,0.43482943970850674,0.3566355794534902,0.6531865253078633,0.3140658124568182
106,0.547554996531663,0.605374721234644,0.33217019901758216,0.6543338625220098,0.6056818729701234,0.2838382504921927,0.6716630136597495,0.3622809617758571,0.4817605472620851,0.3611529026886737,0.8383544850671144,0.5404127870393178
107,0.5003072098530194,0.6370211508596201,0.4729127035331331,0.5947483420912563,0.7257622930967202,0.4489057330317992,0.6793561183946446,0.5716339815215826,0.4706353917488132,0.5306553794367674,0.841567880554398,0.39640884811150173
108,0.4838978172952972,0.5737645560795652,0.510391475828557,0.6077039285901322,0.4799965845500945,0.31351984367836955,0.42689681321832473,0.48991883834398764,0.28991956660645857,0.4501238964312209,0.6555085765400475,0.4813747177918338
109,0.5564576876132097,0.6348438849190232,0.5527709796690832,0.6755894380311713,0.6088536696684743,0.46632465263661776,0.6177783993758066,0.33578137115456963,0.4834117113274926,0.5520093787262854,0.8145045903766502,0.5804652038543239
110,0.6100872767445464,0.7246355434999582,0.5568091300612715,0.7428192411301479,0.5352142806784352,0.3235201681796531,0.7733052292328018,0.27328952611140245,0.4325870166679467,0.4588950529377692,0.8520812143304067,0.5420597455599925
111,0.5426569119584291,0.7702366391288469,0.4312432538562877,0.8052865162990608,0.7048539182252127,0.37826756929362365,0.6133986316456398,0.4051593717885346,0.40402621858038357,0.3190886157947561,0.8837524131724058,0.4537180579001848
112,0.5173367653021025,0.6099535283153876,0.48129839045653666,0.6414555218349074,0.43929588593529095,0.39511069055621106,0.5647637577341513,0.42132708609303393,0.7282198094529153,0.3062654672176002,0.7967842832385601,0.5454210424402741
113,0.5389057736605786,0.7967629360125549,0.5797439919761409,0.8788876370260997,0.6265893332438748,0.5268167852403421,0.616213506411805,0.49710434324297553,0.6101987644702734,0.28920510281878553,0.7272686969230947,0.3975618662411836
114,0.6212856017443555,0.8529984131513224,0.42437660873850797,0.7103517832530966,0.6696893059274059,0.5256959890259822,0.680363296830296,0.39876441372844407,0.3751343648909469,0.5153395362298234,0.7715560455377316,0.6716638082990931
115,0.5928133999623584,0.766410400862036,0.49751738697645664,0.7431727771497157,0.548183941140272,0.313894238312972,0.6093645572448021,0.5082577029999621,0.5300295689930374,0.5727720600919746,0.7297848868649669,0.5420303377033538
116,0.6765290084585803,0.9203787750643112,0.4316940036648207,0.6784337018969829,0.5870818688327313,0.4485748183834649,0.8251938686668661,0.655434809948365,0.646382855306954,0.6436266169512094,0.8341460153854918,0.6803354050222271
117,0.4910679764696285,0.6629525571669859,0.41412458353658466,0.5185762070116771,0.658006487609337,0.3767388531344324,0.702655935640751,0.5482811686653344,0.3561747907569893,0.547778961074193,0.8233057514265479,0.5217489128308058
118,0.5347615332544943,0.62349829001504,0.4788952201620493,0.857250135902282,0.7587459448335125,0.3264617788676858,0.6608762970268509,0.4667338761663969,0.5187073987193729,0.5845303106246651,1.0712401423467148,0.5279661536434674
119,0.6958571390702379,0.5777240187245926,0.4101396765498513,0.8503753492026263,0.5667171014478978,0.43522599621865177,0.5936094223199393,0.45803934027271076,0.5286307355646748,0.41502284463509564,0.9549464237000841,0.5098267447640565
120,0.5446081787774681,0.9128327580327772,0.47063973775717693,0.7564035670087675,0.590926747686373,0.4306948537413764,0.7794989787132445,0.4454987344386192,0.39398855315689096,0.36216092125537613,0.9711757253316078,0.6797844875408644
121,0.7694404446368297,0.8362971757881034,0.38507316193128016,0.7990807576702819,0.7960982362451144,0.7088302125473802,0.7845314908383407,0.6040417995803868,0.5646072502820841,0.5675884612008147,0.9300983769118978,0.5271456495824248
122,0.777807312962505,0.7729344263304906,0.47440652301659697,0.8518209709454105,0.6630096365663349,0.5140699777747672,0.6664545139305886,0.4280580242186081,0.6434912372867416,0.5291266282122971,0.8549735723487002,0.6684699795005056
123,0.7827672673550009,0.8141220393223566,0.5430823044467626,0.6518178267135523,0.6193209899910591,0.33762767648914344,0.5293530448994967,0.5001233001923028,0.6878857357909125,0.5028810154517438,0.8729085503201715,0.5716868674357745
124,0.561718519783958,0.6812085552293756,0.4442042348148384,0.7630125078947829,0.7767110911144868,0.42352745747334253,0.8013727098703533,0.505532479958979,0.5173589449004704,0.5356517511102512,0.8908028254067439,0.4182574481572572
125,0.6637200061265165,1.0459649411897345,0.5088470770389507,0.903189606818801,0.661790629086809,0.5867586187592462,0.748926694968518,0.4550459309682834,0.7976742369906442,0.5340111763220705,0.9367552918449462,0.5647440423114881
126,0.6129351726788511,0.8219441446944132,0.5266894744983275,0.7061795597668993,0.8201201997611495,0.6980799978291684,0.8085246940690387,0.3727894559395927,0.34692743655152536,0.6348523390909037,0.9655911547836048,0.5097862985975654
127,0.7608425913645035,0.8275937892262183,0.5628460176686759,0.8688096585276931,0.6577737259465394,0.33525282064424966,0.9779455738222892,0.5471451215683355,0.593560161286715,0.6407472366165406,0.935487245715739,0.6370090633457997
128,0.8454347355292787,0.8968632554244368,0.5090718577063624,0.7116410480758955,0.7149540248792493,0.31047414468001056,0.7868554792692728,0.5135589344995964,0.42192343672635113,0.5704487383981774,0.9150987443998005,0.5204996883538324
129,0.7683810913560949,0.8800197994770775,0.6358537893740062,0.9017875900087944,0.8321783650178606,0.6901785320569629,0.7454653451377551,0.5744950391073579,0.5773855108830946,0.6053850154497332,0.8934892382717423,0.7380596429364586
130,0.688184493997695,0.861939562000158,0.3220125823923753,0.8594258067628994,0.7218228287788506,0.5466588635827446,0.6894275532390518,0.4759226219983502,0.5213909505369697,0.5769890084652155,0.8223781347286425,0.6422762177734099
131,0.6569640393715515,0.7681359972965522,0.8307170666046859,0.7093221366293027,0.8268219655213287,0.4254836039838872,0.7802281140362344,0.6561764430021377,0.6294837496005966,0.4842438050485737,1.0987231361980598,0.6395458752765543
132,0.7646745519488407,0.9019625618235216,0.4546657188344984,0.9951546168927767,0.7514295900526021,0.570391217109637,0.834838571329157,0.4512285954782146,0.5713223109653891,0.6107952707726473,1.1996803857063632,0.7288163594749019
133,0.5837264346495237,1.050650459026264,0.5869554109239994,0.8130668869944605,0.9629212487879439,0.2579689659215752,0.8314221216093224,0.7149216624797544,0.5066263429870248,0.40046732142470465,1.107803316159074,0.7655395100474454
134,0.7658953011863854,1.004622297263097,0.4576069309183483,0.8133461642000333,0.9283976459754644,0.5264967218088487,1.0057484567380102,0.373765643573705,0.5184100444473463,0.6500840085695168,0.870705284659601,0.6730606124066096
