time,X10,X11,X4,X5,X6,X7,X8,X9
153,648,743,335,272,523,554,589,729
154,648,743,336,273,522,554,589,730
155,649,743,337,272,521,554,589,730
156,648,743,336,272,522,553,589,730
157,649,743,336,272,522,553,590,730
158,649,743,336,272,522,554,589,730
159,648,743,336,272,521,553,590,730
160,649,743,335,273,522,554,589,730
161,650,744,336,272,522,553,589,731
162,649,743,336,273,521,553,590,730
163,649,743,336,273,521,553,589,731
164,649,744,336,273,521,553,590,731
165,650,744,336,273,522,553,589,730
166,648,743,336,272,523,554,590,730
167,648,743,336,272,524,555,589,730
168,649,743,336,272,521,553,590,731
169,649,744,336,273,521,553,589,731
170,649,744,336,272,521,553,590,731
171,649,744,336,273,523,555,589,730
172,649,744,336,272,522,554,590,730
173,649,743,336,272,524,555,589,730
174,650,744,337,273,524,555,589,730
175,649,744,338,273,522,554,591,731
176,649,743,336,273,523,556,589,730
177,648,743,336,272,524,556,590,730
178,649,744,336,272,523,554,591,731
179,649,744,336,273,522,554,590,730
180,649,744,336,273,523,554,589,730
181,649,744,336,273,523,555,589,730
182,649,744,337,272,523,555,590,730
183,649,743,336,273,522,554,591,731
184,649,743,336,273,522,554,590,731
185,649,743,336,273,523,555,591,731
186,649,743,337,273,522,554,590,731
187,650,744,336,273,522,554,590,731
188,649,744,338,273,522,554,589,730
189,648,743,335,272,523,555,590,731
190,649,744,336,272,522,555,591,731
191,650,744,336,273,522,554,589,731
192,650,744,336,273,522,555,591,731
193,649,744,336,273,523,554,590,731
194,649,743,338,273,524,556,590,730
195,649,744,336,273,523,556,590,730
196,649,743,339,273,524,556,590,730
197,649,744,337,272,524,557,590,730
198,649,744,336,272,524,556,589,729
199,650,744,339,273,524,555,589,730
200,649,743,336,273,523,556,591,731
201,648,743,336,272,524,556,590,730
202,648,743,336,272,522,556,591,731
203,648,743,336,273,524,557,591,731
204,649,744,336,272,523,556,590,731
205,649,744,339,273,524,555,589,729
206,650,744,336,273,523,555,589,730
207,649,744,337,273,523,556,589,730
208,649,744,337,273,524,556,589,729
209,649,743,336,272,524,556,590,731
210,649,744,336,273,523,557,590,730
211,649,744,336,273,524,557,591,730
212,649,744,336,273,523,556,590,730
213,649,744,336,272,523,555,590,731
214,649,744,339,273,524,556,589,730
215,649,743,336,273,524,557,590,730
216,649,744,336,273,524,557,590,730
217,649,744,337,273,523,556,589,730
218,649,743,336,273,523,556,591,732
219,649,744,337,273,523,555,590,730
220,649,743,337,273,524,556,589,729
221,649,744,337,273,524,556,589,730
222,649,744,338,273,523,557,589,730
223,648,744,336,273,525,558,590,730
224,649,744,336,273,525,557,590,731
225,649,743,336,272,524,557,591,731
226,649,743,337,273,524,557,590,731
227,648,743,337,272,522,556,591,732
228,649,744,337,273,524,556,590,731
229,649,744,337,273,523,556,590,730
230,648,743,338,273,524,557,590,729
231,649,743,337,274,524,557,589,729
232,649,743,337,273,524,557,589,730
233,649,744,337,273,523,556,590,731
234,648,742,337,273,524,557,589,729
235,648,743,337,273,524,557,589,729
236,648,743,338,273,524,557,589,730
237,648,743,337,274,524,558,589,729
238,647,742,338,273,525,558,590,730
239,648,743,337,272,523,557,590,731
240,648,743,338,273,524,558,589,729
241,649,743,336,273,525,558,590,730
242,647,741,338,273,525,558,590,729
243,648,743,338,273,524,557,591,731
244,648,743,338,273,524,557,591,730
245,647,742,337,273,525,558,590,729
246,649,744,337,273,523,557,590,730
247,648,743,337,273,524,557,589,729
248,648,743,340,273,525,558,590,729
249,647,743,337,274,524,558,590,729
250,648,743,336,273,523,557,591,731
251,648,743,337,272,523,557,591,732
252,648,743,337,274,523,557,589,730
253,647,742,337,273,524,558,590,729
254,648,743,337,273,525,558,589,729
255,648,743,337,273,524,558,589,729
256,647,742,337,273,523,558,591,731
257,647,742,338,274,525,559,590,729
258,647,742,337,273,525,558,589,729
259,646,741,338,274,525,559,591,730
260,647,742,338,273,524,559,590,729
261,648,742,337,273,524,559,591,730
262,648,743,338,273,525,558,590,731
263,646,740,335,273,526,560,591,731
264,647,741,337,273,525,559,590,730
265,648,742,339,273,524,558,590,730
266,647,742,338,273,525,558,590,729
267,647,742,337,273,524,558,590,729
268,647,742,336,273,524,558,591,731
269,647,741,336,273,525,559,590,730
270,647,741,339,273,525,559,591,730
271,647,741,336,273,525,559,591,731
272,646,741,339,273,525,559,590,730
273,648,742,338,273,524,558,589,730
274,647,743,338,273,524,559,590,729
275,647,742,337,273,524,559,591,730
276,647,742,336,272,524,559,591,730
277,647,742,337,273,524,558,591,731
278,647,741,336,272,525,560,591,730
279,648,742,337,273,524,558,589,729
280,647,742,338,273,525,559,590,728
281,646,741,336,272,526,560,590,730
282,647,742,337,273,525,559,591,730
283,647,742,337,273,525,559,591,731
284,647,742,337,273,524,559,590,730
285,647,741,337,272,524,559,591,731
286,646,740,335,272,525,560,591,730
287,646,740,336,273,526,561,591,731
288,647,741,337,274,526,560,590,730
289,646,740,335,272,526,561,591,731
290,646,740,336,272,525,560,591,730
291,646,740,336,273,526,561,591,731
292,646,741,337,273,525,559,590,729
293,647,741,337,273,525,560,590,730
294,646,741,337,274,526,560,590,729
295,646,741,336,272,526,561,591,731
296,646,740,335,272,526,561,591,730
297,648,741,337,273,524,559,591,731
298,647,742,336,273,525,560,590,730
299,647,742,336,273,523,559,591,731
300,647,741,337,272,524,560,591,730
301,648,742,337,273,525,559,589,729
302,646,740,336,273,525,561,590,729
303,646,740,335,272,526,561,591,730
304,647,740,336,272,526,561,591,730
305,646,740,336,273,526,561,591,730
306,646,739,335,271,525,561,591,731
307,646,740,336,273,526,560,590,730
308,646,740,336,272,526,562,591,730
309,646,740,335,271,526,561,591,730
310,646,741,337,272,524,560,591,731
311,647,741,337,273,524,559,589,729
312,647,742,337,272,524,559,589,730
313,647,741,338,273,525,560,590,730
314,647,741,338,272,524,560,590,730
315,646,740,335,272,526,561,590,730
316,646,740,336,272,526,561,590,730
317,646,740,335,272,525,561,591,731
318,646,740,336,271,524,561,591,731
319,646,740,335,271,526,561,591,731
320,645,740,337,273,525,560,589,728
321,647,742,337,273,524,559,589,729
322,647,742,337,273,524,559,589,729
323,645,739,338,272,526,561,590,730
324,646,740,336,272,525,562,590,730
325,646,740,336,273,525,561,590,729
326,645,740,339,273,525,561,590,729
327,646,740,337,273,525,561,590,729
328,647,740,337,273,524,559,591,730
329,647,740,337,272,523,560,590,730
330,646,740,336,272,525,561,590,729
331,646,739,335,272,526,562,591,729
332,647,740,335,272,523,561,591,731
333,647,740,336,272,523,560,591,731
334,645,739,336,272,526,562,590,729
335,646,739,335,272,525,562,590,729
336,647,740,336,271,523,560,591,731
337,646,740,337,272,523,560,591,731
338,646,740,336,272,524,561,590,730
339,646,740,337,272,523,560,591,730
340,645,739,336,272,525,562,590,729
341,645,739,337,274,526,562,589,729
342,646,739,335,271,525,562,591,730
343,646,740,336,272,522,559,591,730
344,646,740,336,273,522,560,591,731
345,645,739,337,273,525,561,589,728
346,645,739,336,273,524,562,590,728
347,645,739,335,272,526,562,590,729
348,646,740,338,272,525,561,590,729
349,646,740,336,272,525,562,589,729
350,646,740,337,273,525,561,589,728
351,646,740,336,273,525,562,590,728
352,645,738,335,273,526,562,590,729
353,646,739,335,271,525,562,590,730
354,645,740,336,272,523,561,591,730
355,646,739,338,271,525,562,590,730
356,645,739,336,272,524,562,591,730
357,646,739,336,273,523,560,591,730
358,647,740,337,272,522,559,590,730
359,645,739,336,271,525,563,590,729
360,645,739,335,272,525,563,590,729
361,645,739,336,272,523,562,590,730
362,645,739,338,272,525,562,590,729
363,645,739,337,273,524,561,590,729
364,646,740,336,272,523,560,590,730
365,646,740,337,274,525,561,589,729
366,644,738,335,272,526,563,590,729
367,644,738,336,272,525,562,589,729
368,646,739,336,272,522,559,590,729
369,646,739,337,272,522,560,590,730
370,646,739,336,271,522,561,590,730
371,646,739,336,272,525,562,589,729
372,644,738,335,272,526,563,590,728
373,645,738,335,272,525,563,590,729
374,645,740,337,272,524,561,589,729
375,645,738,337,271,525,564,590,729
376,645,739,336,272,523,560,590,729
377,645,738,335,272,524,562,590,729
378,646,740,336,272,522,559,590,729
379,646,739,335,272,522,560,590,730
380,646,739,336,271,521,560,589,729
381,645,739,336,272,522,561,590,729
382,645,739,336,272,522,559,590,729
383,646,739,335,272,523,561,590,729
384,646,739,336,273,523,560,588,728
385,645,738,340,273,524,562,588,727
386,644,738,337,273,525,563,589,727
387,645,739,336,273,524,562,588,727
388,645,739,337,272,524,561,589,729
389,646,740,336,273,523,562,588,728
390,645,739,337,273,524,562,587,727
391,645,739,337,273,523,561,588,727
392,645,739,339,272,523,561,590,729
393,645,739,336,273,523,562,590,729
394,645,739,338,273,524,562,589,729
395,645,739,336,272,522,560,589,729
396,645,739,338,272,522,560,589,729
397,645,739,338,272,522,560,589,729
398,645,739,338,272,522,560,589,729
399,645,739,338,272,522,560,589,729
400,645,739,336,272,522,560,589,728
401,645,739,336,272,522,560,589,728
402,645,739,336,273,524,563,588,727
403,645,739,337,272,524,563,589,729
404,645,738,336,271,523,562,590,729
405,646,739,336,272,522,560,589,729
406,646,739,336,272,522,560,589,729
407,645,738,336,272,522,560,589,728
408,645,739,336,272,522,561,590,729
409,645,738,335,272,521,561,589,729
410,645,739,336,272,522,560,589,729
411,645,739,336,272,522,561,588,727
412,644,738,336,272,524,563,589,728
413,644,738,335,271,524,563,589,728
414,644,738,337,271,523,562,589,728
415,644,737,336,271,523,563,589,728
416,645,739,336,272,522,561,588,728
417,644,738,336,273,524,562,590,728
418,645,739,337,273,525,563,588,727
419,643,738,336,272,524,564,588,728
420,645,739,336,272,523,561,588,727
421,644,737,335,271,525,564,589,728
422,644,737,335,272,525,564,589,727
423,645,739,336,272,523,561,587,727
424,645,738,338,272,523,561,588,727
425,645,739,336,272,522,561,589,728
426,644,738,336,271,523,563,590,728
427,645,739,336,272,522,560,588,728
428,644,737,337,272,523,563,589,728
429,645,739,336,271,522,561,589,728
430,644,738,336,273,524,564,588,727
431,645,738,337,272,524,563,588,727
432,644,738,338,272,524,563,589,728
433,644,738,337,273,524,563,588,728
434,644,737,336,272,521,561,589,728
435,644,738,335,272,522,563,589,728
436,645,738,338,273,524,563,588,727
437,644,738,336,272,523,561,586,725
438,644,738,336,272,522,561,586,725
439,644,738,336,273,525,564,588,727
440,645,739,337,272,522,561,587,726
441,644,738,335,272,522,563,589,728
442,645,739,337,272,523,561,587,727
443,644,738,336,272,522,561,588,728
444,644,738,336,272,522,561,588,727
445,644,738,336,273,523,563,588,727
446,644,738,338,273,524,563,589,727
447,643,737,335,272,523,564,589,728
448,644,738,336,272,522,561,587,726
449,644,738,335,272,522,563,589,728
450,645,738,338,272,521,561,589,728
451,644,737,335,272,522,561,589,727
452,644,737,337,273,525,564,587,726
453,644,737,335,272,523,563,589,727
454,644,737,337,273,523,564,589,727
455,644,738,336,272,522,561,587,727
456,644,738,337,272,522,561,587,726
457,644,737,336,272,522,562,589,727
458,644,738,337,272,521,561,588,727
459,644,738,337,272,522,562,586,724
460,644,738,336,273,524,564,588,726
461,644,738,336,273,523,564,589,727
462,644,738,336,272,523,564,588,727
463,644,738,336,272,522,562,586,725
464,644,738,337,273,522,562,586,724
465,643,737,335,271,523,565,589,728
466,644,737,339,272,523,562,586,725
467,644,738,336,272,522,562,586,725
468,644,737,336,272,522,563,589,727
469,644,738,336,273,523,563,586,724
470,644,737,336,273,523,563,585,724
471,644,737,336,272,522,562,586,725
472,644,737,336,272,522,562,587,726
473,644,738,337,272,522,561,588,726
474,643,737,336,272,524,565,589,727
475,644,738,337,273,523,564,587,726
476,644,737,336,271,522,563,589,728
477,643,738,338,272,522,562,587,726
478,645,738,336,272,521,562,587,726
479,643,738,336,272,522,563,586,725
480,644,737,337,273,524,564,588,726
481,643,737,336,273,523,563,585,723
482,643,737,336,272,523,563,585,723
483,644,737,337,273,525,565,587,726
484,644,738,336,272,522,563,585,724
485,644,738,336,272,522,562,587,726
486,644,738,337,272,522,562,586,726
487,644,738,336,272,522,562,587,726
488,643,737,337,273,524,565,587,725
489,643,737,337,273,523,563,586,723
490,644,737,336,272,523,563,586,724
491,644,737,337,272,522,563,588,727
492,644,737,336,272,522,562,585,724
493,643,736,337,273,524,566,587,726
494,644,737,336,272,522,562,586,724
495,643,737,336,272,523,564,588,727
496,644,738,336,272,524,564,588,725
497,644,737,337,272,524,566,588,726
498,644,737,336,272,523,565,589,727
499,643,737,335,272,525,566,587,726
500,643,737,336,272,522,563,585,724
501,643,737,337,272,522,563,586,724
502,643,737,335,272,523,562,586,725
503,644,737,336,272,522,562,586,725
504,644,737,336,272,521,563,587,726
505,644,738,336,272,522,562,587,726
506,644,737,336,272,522,563,586,725
507,642,736,337,273,523,563,585,723
508,644,737,336,273,522,563,586,724
509,643,737,337,273,524,565,588,725
510,644,737,338,273,524,565,587,726
511,644,738,336,272,522,563,586,725
512,644,737,335,272,522,563,588,727
513,644,738,336,272,523,563,587,726
514,643,737,337,273,523,563,585,724
515,644,737,336,272,522,564,585,724
516,643,737,335,271,524,566,588,727
517,644,738,338,272,522,563,588,727
518,644,737,338,271,522,563,588,727
519,644,737,338,273,523,565,588,727
520,644,737,336,272,524,566,588,727
521,643,737,336,272,524,566,587,726
522,644,737,336,272,524,566,588,726
523,645,738,337,272,522,563,588,727
524,644,736,335,272,524,566,588,727
525,644,737,337,272,523,565,589,727
526,644,737,336,272,522,563,589,727
527,644,738,336,272,523,563,587,725
528,644,737,336,272,522,564,586,724
529,645,738,337,272,522,563,587,725
530,644,737,335,272,522,563,588,727
531,644,737,336,272,522,563,587,726
532,643,736,336,272,525,567,588,726
533,644,737,337,273,524,565,588,726
534,644,737,336,273,523,565,589,727
535,644,737,337,272,523,565,588,727
536,644,737,338,273,523,565,587,725
537,645,738,336,272,523,563,587,726
538,644,737,336,272,523,563,587,726
539,644,737,339,273,524,565,587,726
540,644,737,336,273,524,566,588,726
541,644,737,337,272,524,565,588,727
542,644,738,336,272,522,563,588,727
543,644,737,336,272,522,563,587,725
544,644,737,336,272,522,564,586,724
545,644,737,336,272,522,564,586,725
546,644,736,335,272,524,566,589,727
547,644,737,335,272,522,564,589,727
548,643,736,336,273,524,565,588,727
549,644,737,336,272,525,567,588,726
550,644,736,336,272,524,566,588,726
551,643,737,336,273,523,566,588,726
552,644,738,338,273,522,564,587,725
553,644,737,336,272,522,563,588,727
554,643,736,336,273,524,566,587,726
555,644,737,337,273,524,565,587,726
556,644,737,336,273,523,565,588,727
557,644,737,336,272,523,565,588,726
558,642,736,336,273,523,565,585,723
559,643,737,335,272,522,565,588,727
560,644,737,338,273,523,564,585,724
561,643,737,337,272,522,563,588,726
562,644,737,335,272,522,563,588,727
563,644,736,336,273,523,566,588,726
564,643,736,336,272,523,564,585,724
565,644,736,336,272,525,566,588,725
566,644,737,338,272,522,563,588,726
567,644,737,337,272,522,563,589,727
568,644,737,337,273,523,565,588,726
569,643,736,336,272,522,564,586,723
570,644,737,337,272,522,564,586,725
571,644,736,336,272,522,564,587,725
572,644,736,336,272,521,564,588,727
573,643,737,336,271,522,564,588,727
574,644,737,336,272,522,563,587,726
575,644,737,336,272,523,564,586,725
576,644,736,336,272,523,564,585,724
577,644,736,336,272,524,566,587,726
578,643,736,336,272,522,564,588,726
579,643,736,336,272,523,564,587,726
580,644,737,336,272,522,564,587,725
581,643,737,336,272,522,564,588,726
582,644,737,338,272,522,563,588,726
583,644,736,337,273,523,565,588,726
584,644,737,336,272,523,566,588,726
585,644,737,336,272,524,565,588,726
586,643,736,336,272,523,565,585,722
587,643,737,338,272,522,563,588,726
588,644,737,336,273,523,564,586,724
589,644,736,335,271,523,566,588,727
590,643,737,336,273,523,564,585,723
591,644,737,336,272,523,565,587,725
592,643,736,338,272,523,564,586,725
593,643,737,338,272,524,567,588,726
594,643,736,336,272,523,566,589,726
595,643,736,335,271,523,566,589,726
596,643,736,336,272,523,567,588,726
597,643,736,336,272,525,567,587,726
598,643,736,336,272,522,564,586,724
599,644,736,336,272,522,564,587,726
600,643,736,336,272,524,566,587,725
601,643,736,336,273,523,566,587,726
602,643,736,336,273,522,564,585,723
603,644,737,336,272,524,566,587,725
604,644,736,337,271,522,564,587,726
605,644,736,336,273,522,564,587,725
606,643,736,336,272,524,567,587,726
607,644,736,338,272,524,567,588,726
608,644,737,336,273,524,566,587,724
609,644,737,337,272,524,566,587,725
610,644,737,336,272,522,564,588,726
611,644,736,337,271,522,566,588,726
612,644,737,335,271,522,565,588,726
613,644,737,336,272,522,565,585,724
614,643,736,335,272,522,564,586,724
615,644,737,336,272,522,564,587,724
616,643,736,336,271,522,565,588,726
617,644,737,336,271,522,564,586,725
618,643,737,336,272,522,564,587,725
619,644,737,335,272,523,564,587,725
620,644,737,336,272,522,564,586,725
621,643,737,336,272,522,565,587,726
622,644,736,336,273,524,567,587,725
623,644,737,337,273,523,566,588,726
624,644,736,336,271,522,565,588,727
625,643,736,335,272,524,567,588,726
626,643,736,336,272,524,567,588,725
627,643,736,336,272,525,567,587,726
628,643,736,336,272,524,567,588,725
629,643,736,336,272,524,567,587,725
630,643,735,336,272,523,565,585,723
631,643,736,336,272,523,565,585,723
632,643,736,337,271,522,565,588,726
633,644,737,335,271,522,565,587,726
634,643,736,336,272,522,565,586,724
635,644,736,336,273,523,566,587,725
636,643,736,335,272,522,564,587,726
637,644,737,338,272,522,564,587,725
638,643,736,335,271,524,567,588,726
639,643,736,336,272,522,566,588,726
640,643,736,335,271,524,567,588,726
641,644,736,335,271,523,565,587,725
642,643,736,337,272,522,565,586,724
643,643,736,337,272,522,564,586,724
644,643,736,336,272,522,564,586,725
645,643,736,336,271,524,567,588,725
646,644,736,335,272,521,565,587,726
647,644,737,336,272,522,565,587,725
648,644,736,336,272,522,565,586,724
649,643,736,336,272,523,567,587,726
650,643,736,336,272,524,567,587,725
651,644,736,336,272,524,567,588,725
652,643,736,336,273,523,567,588,726
653,644,736,336,271,521,565,587,725
654,644,736,336,272,522,564,587,726
655,643,736,336,271,522,565,587,725
656,643,736,338,272,522,565,585,724
657,644,736,335,272,522,565,587,725
658,643,736,336,272,522,565,586,724
659,643,736,335,272,521,565,587,726
660,643,736,336,272,522,564,587,725
661,644,736,336,272,522,564,587,725
662,643,737,336,272,522,565,587,724
663,643,735,335,272,524,567,588,726
664,643,736,335,271,522,564,587,725
665,644,736,335,272,522,564,588,725
666,643,736,336,272,524,567,587,725
667,643,736,336,273,524,567,588,725
668,643,735,336,272,525,568,587,725
669,643,736,335,271,524,568,587,725
670,643,736,337,271,524,567,588,725
671,643,736,335,272,523,564,586,724
672,643,736,336,272,522,565,586,724
673,643,736,338,272,522,565,587,724
674,643,735,335,271,524,568,588,726
675,643,736,335,272,522,564,587,725
676,643,736,336,271,521,566,588,726
677,643,735,336,271,523,567,588,725
678,643,736,336,272,522,565,586,724
679,643,736,336,272,524,567,587,725
680,644,736,336,272,522,565,587,726
681,644,736,338,272,522,566,587,726
682,644,736,337,272,522,565,588,725
683,644,736,337,271,523,567,587,725
684,643,736,336,272,523,567,588,726
685,643,736,336,272,523,564,585,724
686,643,736,336,272,522,564,587,725
687,644,737,336,272,522,565,586,724
688,644,736,336,272,523,566,588,725
689,644,736,338,271,523,567,587,725
690,644,736,336,272,523,565,588,726
691,644,736,336,272,523,565,587,725
692,644,736,337,272,523,565,586,724
693,644,736,336,273,525,568,587,725
694,645,737,339,273,525,567,587,725
695,645,737,339,272,526,568,587,725
696,644,737,337,273,525,568,588,725
697,644,736,337,274,527,568,587,724
698,646,737,336,272,524,566,588,725
699,646,737,336,273,523,565,588,725
700,646,737,338,273,524,565,586,724
701,645,737,336,272,526,568,588,726
702,646,737,338,274,526,567,587,725
703,647,737,339,273,527,568,588,725
704,647,738,338,273,525,565,587,725
705,647,738,337,273,525,566,588,726
706,647,737,339,273,525,566,587,725
707,647,737,339,274,528,568,587,725
708,647,738,339,274,528,567,587,725
709,648,738,338,274,528,568,588,726
710,649,738,338,274,530,568,588,725
711,649,738,338,274,528,567,589,726
712,649,739,338,274,530,569,588,727
713,650,739,338,273,529,567,589,727
714,650,739,338,274,528,566,588,725
715,650,740,339,275,530,567,588,725
716,650,739,338,274,532,570,588,726
717,651,740,339,275,530,567,588,726
718,652,740,339,275,534,570,589,727
719,652,741,341,274,534,570,590,728
720,652,740,341,276,535,570,589,726
721,652,741,339,275,536,571,590,727
722,653,741,341,275,535,571,590,728
723,654,742,341,277,536,570,589,727
724,655,742,341,276,537,570,590,728
725,655,743,341,277,538,571,590,728
726,657,743,342,277,537,570,591,728
727,657,743,341,276,538,569,591,729
728,658,744,342,276,538,569,590,729
729,658,745,343,276,538,569,591,730
730,658,745,341,276,542,573,591,730
731,659,745,342,277,544,573,591,729
732,660,747,343,279,544,572,592,730
733,661,747,343,278,544,573,593,731
734,662,747,345,278,545,573,593,731
735,662,747,343,278,547,574,593,731
736,663,749,344,279,545,572,593,732
737,663,748,343,279,548,574,594,732
738,665,750,346,280,549,574,593,732
739,666,751,346,281,550,574,594,733
740,666,751,347,281,550,574,594,734
741,667,752,346,281,553,575,595,733
742,667,752,346,282,554,576,595,733
743,668,752,347,281,555,576,595,734
744,669,752,347,281,556,577,595,734
745,670,755,347,282,556,576,596,735
746,671,755,347,282,554,574,596,736
747,672,756,347,283,558,577,597,736
748,672,756,349,283,559,577,596,735
749,673,756,348,283,560,578,597,736
750,673,756,348,283,560,578,597,736
751,677,760,349,283,565,580,599,739
752,677,760,349,283,565,580,599,739
753,677,760,349,283,565,580,599,739
754,678,760,349,283,564,579,600,740
755,679,761,350,284,564,579,600,740
756,679,761,350,285,568,581,599,740
757,681,762,352,284,569,581,600,740
758,683,763,353,285,567,579,601,742
759,683,764,353,286,571,582,601,741
760,684,764,353,286,572,582,601,741
761,686,766,353,285,571,581,603,744
762,686,767,353,286,571,582,603,744
763,687,767,354,286,574,583,604,744
764,687,767,356,287,575,583,603,744
765,688,769,356,288,576,583,603,745
766,689,769,357,289,577,584,604,744
767,691,770,355,289,578,585,604,747
768,691,771,357,288,576,584,606,748
769,692,772,357,289,578,585,606,748
770,693,773,358,290,579,586,607,748
771,693,773,357,288,580,587,607,749
772,694,774,361,291,581,587,606,749
773,695,775,359,290,580,587,608,750
774,694,775,361,292,581,587,607,750
