time,X10,X11,X4,X5,X6,X7,X8,X9
101,633,723,332,273,519,572,568,702
102,633,723,332,273,519,572,568,702
103,633,723,332,273,519,572,568,702
104,633,722,332,273,519,573,568,702
105,633,722,332,273,519,573,568,702
106,633,723,332,274,519,573,568,702
107,633,723,332,273,519,573,568,702
108,632,723,332,273,518,572,568,703
109,633,723,332,273,518,573,568,702
110,633,723,332,273,519,573,568,702
111,633,723,332,273,520,573,568,702
112,633,723,333,273,520,573,568,702
113,634,723,332,273,519,573,568,703
114,633,723,332,273,519,574,568,702
115,634,723,333,273,519,573,568,702
116,634,723,333,274,519,573,568,703
117,633,724,332,273,519,573,568,703
118,633,724,332,274,519,573,569,703
119,633,724,332,273,519,573,569,702
120,634,723,332,273,520,574,568,703
121,633,724,332,273,519,574,569,702
122,633,723,333,273,519,573,569,703
123,633,723,333,274,519,573,569,702
124,634,724,332,274,519,573,569,703
125,634,724,332,273,518,573,569,703
126,634,724,332,273,520,573,569,703
127,634,723,332,273,520,573,569,704
128,634,724,332,273,519,573,569,703
129,634,724,332,273,520,574,568,703
130,635,724,332,274,519,574,569,703
131,634,724,333,273,520,574,569,703
132,634,724,332,274,519,574,569,703
133,634,724,332,273,520,574,569,703
134,634,724,332,273,520,574,569,703
135,634,724,333,273,519,574,570,703
136,634,724,333,273,519,574,569,703
137,634,724,332,274,520,574,569,703
138,634,724,334,273,519,574,569,703
139,634,724,332,273,520,574,569,703
140,634,724,332,273,519,574,569,704
141,634,724,334,273,520,574,569,703
142,634,724,332,273,519,574,570,703
143,635,725,333,273,520,575,569,703
144,635,725,335,273,519,574,570,704
145,634,725,335,273,520,575,570,703
146,634,724,333,273,520,574,570,703
147,634,724,332,274,519,575,570,704
148,635,725,333,274,519,575,570,704
149,634,724,333,273,520,574,569,703
150,635,724,332,273,519,575,569,703
151,635,724,332,273,520,574,570,703
152,635,725,334,274,519,575,569,704
153,635,724,333,273,519,575,570,704
154,635,725,333,274,519,575,570,704
155,634,725,332,274,520,575,570,704
156,635,725,332,273,520,575,569,704
157,634,724,333,273,519,575,570,704
158,635,725,335,273,519,575,570,704
159,634,725,332,273,519,575,570,704
160,635,725,333,273,520,575,570,704
161,634,725,332,273,520,575,570,704
162,634,724,333,273,520,575,570,704
163,634,724,333,273,520,575,570,704
164,634,724,332,273,519,574,571,704
165,635,725,332,273,520,575,570,704
166,634,725,335,273,520,575,570,704
167,635,725,332,273,520,575,570,703
168,634,725,332,273,520,575,570,704
169,634,724,332,273,520,575,570,705
170,634,725,333,273,520,575,570,704
171,634,725,332,273,520,575,571,705
172,634,724,332,273,520,575,571,705
173,635,724,332,273,519,575,570,704
174,635,725,333,273,520,575,570,704
175,634,725,335,273,520,575,571,704
176,635,725,332,272,520,575,570,704
177,635,725,332,273,520,576,570,704
178,634,724,333,273,519,575,571,705
179,634,725,332,273,520,576,571,705
180,634,725,332,272,520,575,570,704
181,635,724,333,273,520,575,571,705
182,635,725,332,273,520,575,571,705
183,634,725,332,272,520,576,570,705
184,635,724,332,273,520,575,571,705
185,635,725,332,273,520,575,571,704
186,635,725,334,273,519,575,571,704
187,635,725,335,273,519,576,571,704
188,635,724,333,273,520,575,571,706
189,635,725,332,273,519,575,571,705
190,635,726,333,273,521,576,570,704
191,635,725,332,273,520,576,570,705
192,635,725,334,273,519,575,571,705
193,635,725,333,273,519,576,570,705
194,634,725,332,273,520,576,571,705
195,635,725,332,273,520,576,571,705
196,634,725,333,272,520,575,571,705
197,635,725,334,273,519,575,571,705
198,634,725,332,273,520,576,571,704
199,634,725,333,273,520,576,571,705
200,634,724,332,273,520,576,571,705
201,635,724,334,273,520,576,571,705
202,634,725,332,273,519,576,571,705
203,634,724,333,273,520,576,572,705
204,635,725,332,272,520,576,571,704
205,634,726,335,272,520,577,571,705
206,635,725,332,273,520,576,571,704
207,635,726,334,272,520,576,571,704
208,634,725,332,272,520,576,571,705
209,634,725,332,272,520,576,571,705
210,635,724,332,273,519,575,571,705
211,634,725,333,273,519,575,571,705
212,635,725,334,273,520,575,571,705
213,635,725,332,274,520,576,572,704
214,634,724,332,272,520,575,571,706
215,635,725,333,273,520,576,572,706
216,634,725,332,273,519,576,571,706
217,634,725,335,273,519,575,571,706
218,635,725,334,273,519,576,571,706
219,635,725,333,273,519,576,571,705
220,635,725,333,273,519,576,572,706
221,635,725,332,272,520,576,571,706
222,635,725,332,273,519,576,571,706
223,635,726,332,272,520,576,572,705
224,635,725,332,272,520,576,571,705
225,634,725,332,272,520,576,571,705
226,634,725,332,272,519,577,571,705
227,634,725,333,272,519,576,571,706
228,635,725,333,272,519,576,572,705
229,635,725,332,273,519,576,571,705
230,635,724,333,272,519,576,572,705
231,635,725,333,273,520,575,571,706
232,634,725,333,273,520,576,572,705
233,635,725,333,273,519,576,571,705
234,634,725,334,273,520,576,571,706
235,635,725,333,273,519,576,572,706
236,635,725,332,273,519,576,571,706
237,634,725,333,272,520,576,572,706
238,634,725,334,273,519,576,571,706
239,635,725,333,272,519,576,572,706
240,634,725,332,273,519,576,572,706
241,635,725,332,272,519,576,572,706
242,634,725,333,273,519,576,571,706
243,634,725,332,272,519,576,571,705
244,635,725,333,272,520,577,571,705
245,634,724,334,272,520,576,572,706
246,635,725,333,273,519,576,572,705
247,635,725,335,273,520,576,571,706
248,634,725,333,273,520,576,572,706
249,634,725,334,272,520,576,572,705
250,634,724,332,272,519,576,571,705
251,635,724,333,272,519,576,571,706
252,634,724,332,272,519,576,572,706
253,635,725,332,272,520,576,572,706
254,634,725,332,272,520,576,572,706
255,635,725,335,272,520,577,571,705
256,634,725,333,273,520,576,572,706
257,634,725,334,272,519,576,572,706
258,634,725,333,273,520,576,572,706
259,635,725,332,273,519,576,572,707
260,634,725,333,273,520,576,571,706
261,634,725,333,273,520,576,571,706
262,634,724,334,272,519,576,572,706
263,634,725,333,272,520,576,572,706
264,634,725,332,272,519,576,572,705
265,634,725,332,272,520,577,571,705
266,635,725,333,272,519,576,571,706
267,634,725,332,273,519,576,572,706
268,634,724,333,273,519,576,572,706
269,634,725,333,272,520,577,571,705
270,634,725,333,272,520,577,571,705
271,634,725,333,272,520,577,571,705
272,634,725,333,273,520,576,572,706
273,634,725,333,273,520,576,572,706
274,634,725,333,273,520,576,572,706
275,635,725,333,273,519,576,571,706
276,634,725,332,273,520,577,571,705
277,634,724,332,272,519,576,572,706
278,634,725,332,272,519,577,572,706
279,634,725,332,272,519,577,572,705
280,634,725,332,272,519,577,572,706
281,634,725,334,273,519,576,571,706
282,635,725,333,272,520,577,572,705
283,634,725,333,272,519,576,571,706
284,634,725,333,272,519,577,572,705
285,633,724,333,272,519,576,572,706
286,634,724,333,272,518,576,572,706
287,635,725,332,272,520,576,571,705
288,634,725,333,272,520,576,572,706
289,634,725,332,272,519,577,571,706
290,634,725,332,272,520,576,571,706
291,635,725,332,273,520,578,571,705
292,634,725,332,272,519,576,571,706
293,635,725,333,272,520,576,572,706
294,634,726,333,272,520,577,571,705
295,634,725,335,272,520,577,572,706
296,635,725,333,272,519,576,572,706
297,635,726,332,272,520,577,572,705
298,634,725,333,272,519,576,571,705
299,634,725,333,272,519,576,571,706
300,635,725,332,272,520,577,572,705
301,634,726,332,272,520,577,571,705
302,634,725,332,272,520,577,571,706
303,634,725,333,272,520,576,572,706
304,634,725,333,272,519,577,571,706
305,635,725,332,272,520,577,572,706
306,635,725,334,272,520,576,572,706
307,634,724,334,272,519,576,572,707
308,634,724,333,272,519,576,572,705
309,634,725,333,272,519,576,571,706
310,635,725,332,272,519,577,571,706
311,634,725,334,272,520,577,571,706
312,634,725,332,272,520,577,572,706
313,635,725,333,272,520,577,571,706
314,635,725,333,272,519,577,571,706
315,634,724,333,272,519,577,572,706
316,635,725,333,272,520,577,571,705
317,634,725,332,272,520,577,572,706
318,634,725,333,272,520,577,572,705
319,635,725,333,271,519,577,572,705
320,634,725,333,272,519,577,572,706
321,634,724,334,273,519,577,572,706
322,635,725,332,272,520,577,572,705
323,635,724,335,272,519,577,572,705
324,635,725,332,272,520,577,571,706
325,634,725,333,273,520,576,572,706
326,634,725,333,272,519,577,571,706
327,633,724,333,271,519,578,572,706
328,634,725,332,271,519,578,572,706
329,634,725,332,272,519,577,572,705
330,634,725,332,272,519,577,572,705
331,634,725,333,272,519,577,571,705
332,635,725,333,272,519,577,572,705
333,634,725,333,273,519,577,571,705
334,634,725,332,271,520,578,571,705
335,635,725,333,273,519,576,572,706
336,635,725,333,272,519,577,571,705
337,633,724,332,272,518,576,572,706
338,634,724,333,272,519,576,572,706
339,634,724,333,272,519,577,572,706
340,634,724,332,272,519,577,571,706
341,635,724,332,271,519,577,571,706
342,635,725,334,272,519,577,572,705
343,634,725,332,272,520,577,572,705
344,635,724,333,272,519,577,572,705
345,634,725,333,271,520,578,571,705
346,634,724,332,271,519,578,572,706
347,634,724,332,271,519,577,572,706
348,634,725,334,272,520,577,571,705
349,635,724,333,272,520,577,572,706
350,634,725,332,272,519,577,571,705
351,634,724,333,272,519,577,572,705
352,634,724,332,271,519,577,572,706
353,635,725,332,272,519,577,571,705
354,634,725,332,272,519,577,571,706
355,634,725,332,272,519,577,572,705
356,633,725,332,271,519,577,572,706
357,634,725,332,272,519,577,572,706
358,634,725,332,272,520,577,572,705
359,634,725,335,271,520,577,571,705
360,634,723,332,271,519,577,572,706
361,634,725,332,271,519,577,571,706
362,635,726,334,272,519,577,571,705
363,634,725,333,272,519,577,571,705
364,634,725,333,272,519,577,571,705
365,635,725,333,272,520,577,571,705
366,635,725,333,272,519,578,571,706
367,634,724,334,271,519,577,572,705
368,634,724,332,272,519,577,572,706
369,634,725,332,272,520,578,571,705
370,634,724,333,271,519,577,571,705
371,634,725,332,272,520,577,571,705
372,633,723,333,272,518,576,572,706
373,634,723,332,272,519,577,572,706
374,634,724,332,272,520,578,571,705
375,634,724,332,271,519,578,571,705
376,633,725,332,271,520,577,571,705
377,634,725,331,272,520,577,572,705
378,633,725,332,271,519,577,572,706
379,634,724,334,272,519,577,572,705
380,634,724,332,271,520,577,571,705
381,634,725,332,272,520,577,571,705
382,634,724,332,271,520,577,572,705
383,634,724,332,271,520,578,571,705
384,634,724,333,272,519,577,571,706
385,635,724,334,272,520,577,571,704
386,634,725,333,271,519,577,571,705
387,634,724,332,271,519,577,571,705
388,634,724,332,271,519,578,571,705
389,634,724,332,271,519,577,571,705
390,634,724,332,271,519,577,571,705
391,633,724,332,271,520,577,571,705
392,634,724,334,271,520,578,571,705
393,634,724,332,271,519,577,572,705
394,633,724,332,271,519,576,572,705
395,633,723,332,272,520,577,572,706
396,633,723,332,271,518,577,572,706
397,633,724,332,271,519,576,572,706
398,633,724,333,271,519,577,571,705
399,633,724,333,271,519,577,572,705
400,633,724,332,271,519,578,572,705
401,633,724,332,271,519,577,572,705
402,633,724,334,271,519,577,571,705
403,634,725,333,271,520,577,571,705
404,633,724,332,271,520,577,571,705
405,633,724,332,271,519,578,571,705
406,633,723,334,271,519,577,572,705
407,633,724,332,271,519,577,572,705
408,634,725,332,271,520,578,571,705
409,634,725,332,271,519,577,571,705
410,633,724,334,271,519,578,572,705
411,633,724,333,271,519,577,572,705
412,634,724,332,271,520,577,571,705
413,633,725,332,271,520,578,571,705
414,635,725,333,272,520,577,571,705
415,634,725,332,272,519,578,571,704
416,633,724,332,271,520,578,572,705
417,634,724,332,271,520,578,570,705
418,634,724,332,271,520,577,572,705
419,634,723,333,271,518,576,572,706
420,633,724,332,271,520,578,571,705
421,633,724,332,271,520,578,571,705
422,633,724,334,271,520,578,572,705
423,634,725,332,271,520,578,571,705
424,633,724,332,271,519,577,572,706
425,633,723,335,272,519,577,572,706
426,634,724,333,272,519,577,572,706
427,633,724,332,271,520,578,572,705
428,633,724,332,271,519,578,572,706
429,633,723,335,271,520,577,573,707
430,633,724,333,272,519,577,573,706
431,634,724,334,271,520,577,572,705
432,634,724,332,271,520,578,572,705
433,633,723,334,271,519,577,573,706
434,633,724,333,272,520,577,572,706
435,633,723,332,272,520,577,572,706
436,634,723,333,271,519,577,573,706
437,634,724,334,271,519,577,573,707
438,633,723,335,271,520,577,572,707
439,634,724,333,272,520,576,572,706
440,634,724,333,272,520,576,572,706
441,634,724,333,272,520,576,572,706
442,634,724,333,272,519,577,572,707
443,634,724,333,272,519,577,572,707
444,634,724,333,272,519,577,572,707
445,634,724,333,271,520,577,573,706
446,634,724,335,272,519,577,572,706
447,634,724,335,272,519,577,573,707
448,634,724,333,271,519,577,572,707
449,633,724,332,271,519,577,573,707
450,634,724,333,271,520,578,573,706
451,634,723,333,271,520,578,572,706
452,633,724,332,271,520,578,572,705
453,634,724,335,271,520,578,573,706
454,634,724,333,272,519,577,572,707
455,634,724,333,272,519,577,572,707
456,634,724,333,272,519,577,572,707
457,635,725,333,272,519,577,573,707
458,634,724,333,272,519,577,573,707
459,633,725,333,271,519,578,572,707
460,634,725,333,271,519,578,572,707
461,634,724,333,272,519,577,573,707
462,635,724,335,272,519,577,573,707
463,634,725,335,271,519,577,573,707
464,634,724,333,272,519,577,573,707
465,634,724,333,272,519,577,573,707
466,634,725,334,272,520,577,572,707
467,634,724,333,271,520,578,573,707
468,634,724,334,271,519,576,573,708
469,635,725,336,272,520,578,572,707
470,635,725,333,272,520,578,571,705
471,634,725,333,272,519,577,573,707
472,634,724,333,272,520,577,573,708
473,634,724,333,272,519,577,573,707
474,635,725,333,272,521,578,572,706
475,635,724,333,272,520,578,573,707
476,635,725,333,273,520,578,572,707
477,635,725,333,272,520,577,572,706
478,633,724,333,271,519,578,573,707
479,634,724,332,271,519,578,573,707
480,634,724,333,272,518,577,573,707
481,635,725,334,272,520,577,572,707
482,635,725,333,273,519,578,572,707
483,635,724,335,272,520,577,573,708
484,635,724,332,272,519,577,574,708
485,634,724,336,272,520,577,573,708
486,634,724,336,272,519,577,573,707
487,635,726,332,272,520,578,572,706
488,634,724,332,271,519,578,573,707
489,634,725,333,272,520,577,573,708
490,635,725,333,272,519,578,572,707
491,635,725,334,272,519,577,573,707
492,634,725,333,272,520,577,573,707
493,634,725,333,272,519,577,573,707
494,634,725,333,272,519,577,573,708
495,635,726,333,272,520,578,572,706
496,634,725,335,272,520,577,574,708
497,635,724,334,272,520,577,573,707
498,634,725,333,272,519,578,573,707
499,634,724,333,271,519,578,574,707
500,634,724,333,271,518,578,573,708
501,634,724,333,271,520,578,574,708
502,635,726,334,272,520,578,572,705
503,635,725,335,272,520,577,573,707
504,635,725,333,272,520,577,572,707
505,635,725,333,272,520,577,572,707
506,635,724,333,272,519,577,573,707
507,635,725,333,272,520,578,572,707
508,635,726,333,272,520,578,572,706
509,634,725,333,272,519,577,574,708
510,635,725,333,271,519,577,573,708
511,634,724,333,271,520,579,574,707
512,634,725,334,272,520,577,574,707
513,635,725,334,272,520,577,572,707
514,634,726,335,272,521,578,572,706
515,634,724,333,271,519,578,574,707
516,634,724,332,271,519,578,574,708
517,635,726,333,271,519,577,573,708
518,633,724,333,271,521,579,573,707
519,634,725,333,272,520,577,574,707
520,635,726,335,273,520,578,572,707
521,635,726,334,272,520,578,572,707
522,634,724,334,271,520,579,573,707
523,634,724,334,271,521,579,573,707
524,635,725,333,272,520,578,572,707
525,634,724,335,271,519,577,574,708
526,635,726,333,271,520,578,572,706
527,635,725,333,272,520,578,572,707
528,635,725,336,273,520,578,573,707
529,635,725,333,272,520,578,572,707
530,635,725,335,272,520,579,573,706
531,635,726,333,271,520,578,572,706
532,635,725,333,272,521,578,573,707
533,635,725,333,272,520,577,573,707
534,636,726,333,272,520,578,572,707
535,635,726,333,272,521,578,572,706
536,635,726,333,272,520,578,573,707
537,635,725,333,272,520,578,572,707
538,634,724,333,272,519,576,574,709
539,634,724,334,272,519,577,574,708
540,634,725,334,272,519,578,574,707
541,635,724,333,271,519,577,574,708
542,635,725,333,272,520,578,572,707
543,635,726,335,272,520,579,572,706
544,635,726,334,271,521,579,573,707
545,635,725,334,272,521,578,573,707
546,635,725,333,272,520,578,573,707
547,635,726,335,272,520,578,572,707
548,635,726,335,272,520,578,572,707
549,633,724,333,271,520,579,573,707
550,634,725,332,271,521,579,573,707
551,635,725,333,272,521,578,572,707
552,635,726,334,271,520,579,572,706
553,635,726,333,271,521,578,573,707
554,635,725,334,272,521,578,572,707
555,635,725,335,273,520,578,572,707
556,635,726,332,271,521,579,572,706
557,634,725,334,271,521,579,572,707
558,635,725,333,271,519,577,574,708
559,635,725,332,272,521,578,572,706
560,635,725,333,272,521,578,573,706
561,635,726,334,272,520,579,573,706
562,635,726,333,272,522,579,573,706
563,635,726,333,272,522,579,573,706
564,635,725,333,272,520,578,572,707
565,635,725,335,272,520,578,573,707
566,636,726,333,272,520,578,572,707
567,635,726,333,272,521,579,573,706
568,634,725,333,271,521,579,573,707
569,634,724,332,271,520,579,573,708
570,635,726,332,272,521,578,573,706
571,635,726,333,272,521,578,572,707
572,635,726,333,272,521,578,572,707
573,635,726,333,272,521,578,572,707
574,635,726,333,271,521,579,573,707
575,635,726,333,271,521,579,573,707
576,635,726,333,271,522,579,573,706
577,635,726,333,272,521,579,573,706
578,634,726,332,271,522,579,573,707
579,635,726,333,272,521,579,572,707
580,635,726,333,272,520,578,572,706
581,634,725,333,271,521,579,573,707
582,634,725,333,271,521,580,573,707
583,635,726,333,272,520,578,572,707
584,635,725,333,271,521,579,573,707
585,635,726,333,271,521,579,573,707
586,634,725,334,272,521,579,573,707
587,634,724,332,271,520,578,574,707
588,634,724,332,272,520,579,575,708
589,634,725,333,272,521,579,574,707
590,634,726,333,272,521,579,573,707
591,636,726,333,271,520,577,573,708
592,634,724,332,271,519,578,574,708
593,635,725,333,272,520,578,573,706
594,635,725,332,271,521,580,574,707
595,635,725,333,272,521,579,573,706
596,634,724,333,272,519,578,574,709
597,635,724,334,271,519,577,574,708
598,635,726,334,271,521,579,573,707
599,635,726,335,271,521,579,572,706
600,634,724,333,271,519,578,574,708
601,633,724,333,271,520,579,573,708
602,634,724,332,272,521,579,574,708
603,635,726,334,272,520,577,573,708
604,636,726,334,272,520,578,572,707
605,635,726,332,271,521,579,573,706
606,636,726,334,272,519,578,572,706
607,634,725,333,271,521,579,573,707
608,635,726,335,272,521,579,573,706
609,634,725,333,271,521,579,573,707
610,634,726,333,271,521,579,574,707
611,634,725,333,271,521,579,573,707
612,636,726,336,272,520,578,573,707
613,636,726,334,272,520,577,572,707
614,635,725,333,271,519,577,572,708
615,634,724,335,271,520,578,574,708
616,634,724,333,271,520,579,574,708
617,634,726,332,271,521,580,574,706
618,636,727,334,272,520,578,572,706
619,636,726,334,272,520,578,572,706
620,636,726,333,272,520,578,572,708
621,635,726,334,272,520,577,572,707
622,635,725,333,271,519,578,574,709
623,635,726,332,272,521,579,573,707
624,634,725,332,271,521,579,573,707
625,634,725,333,271,522,580,574,707
626,635,726,334,271,520,578,572,707
627,635,726,333,272,520,578,572,707
628,635,726,334,272,520,578,572,707
629,636,726,335,272,520,577,572,707
630,634,725,332,271,522,579,573,707
631,635,726,332,271,522,579,573,707
632,634,726,332,271,521,579,574,707
633,634,725,333,271,520,580,574,707
634,635,726,333,272,520,579,573,707
635,634,724,332,271,520,579,574,708
636,635,725,332,271,521,579,573,707
637,633,724,332,271,520,580,574,708
638,634,725,333,271,521,580,573,707
639,635,725,334,271,519,577,575,709
640,635,725,333,271,520,577,574,709
641,636,726,335,272,521,578,572,706
642,635,726,333,272,520,578,573,708
643,635,725,333,272,519,577,575,709
644,634,725,333,272,519,577,574,709
645,636,727,334,273,520,578,572,705
646,636,727,334,273,520,578,572,705
647,636,727,334,273,520,578,572,705
648,636,726,334,272,520,578,572,706
649,636,726,334,272,520,578,572,706
650,634,725,332,271,521,579,573,707
651,634,725,333,271,520,579,574,708
652,634,724,334,272,520,578,574,708
653,634,725,333,271,521,579,573,708
654,634,725,335,271,521,580,574,708
655,634,724,333,271,520,578,574,708
656,635,727,334,272,521,578,572,706
657,634,725,333,271,521,579,573,707
658,633,724,332,271,521,579,574,708
659,634,724,334,271,521,579,574,707
660,634,725,333,271,519,578,574,708
661,635,726,334,272,520,578,572,706
662,634,725,335,272,521,578,573,706
663,635,727,334,272,521,578,572,706
664,635,725,333,272,519,577,574,709
665,634,724,334,271,521,579,574,708
666,634,724,333,271,520,579,573,708
667,634,724,333,272,519,578,574,709
668,634,724,334,271,520,579,574,708
669,634,725,333,271,519,578,574,709
670,634,726,334,272,520,578,572,707
671,635,726,334,272,521,578,572,706
672,636,727,334,273,520,578,572,706
673,634,726,334,273,520,579,572,706
674,634,724,333,271,521,579,573,708
675,634,724,333,271,519,577,574,709
676,634,725,333,271,519,577,575,709
677,634,724,333,271,520,578,575,708
678,636,726,333,272,520,577,572,706
679,636,726,334,272,520,577,572,707
680,634,724,334,271,520,579,575,708
681,634,724,334,271,520,579,574,708
682,634,725,333,271,521,579,573,708
683,634,724,333,271,520,578,574,708
684,635,725,333,272,519,577,575,709
685,633,724,333,271,520,579,574,707
686,634,725,333,271,521,579,574,708
687,635,725,333,271,519,577,574,709
688,634,725,333,271,520,579,574,708
689,634,724,335,271,520,579,574,708
690,636,727,334,272,520,578,573,706
691,634,725,334,273,522,579,573,707
692,634,725,333,271,521,580,573,708
693,637,727,335,272,521,578,572,707
694,634,725,334,271,520,579,575,708
695,636,727,335,273,520,578,572,706
696,637,726,334,272,520,578,573,708
697,635,725,333,271,520,578,574,709
698,636,725,333,271,520,577,575,709
699,636,725,334,271,519,578,574,709
700,636,725,336,271,520,578,574,708
701,637,728,336,272,521,578,572,706
702,635,725,336,273,521,578,573,707
703,636,725,334,272,520,579,575,708
704,636,725,334,271,520,578,575,709
705,637,726,334,271,519,577,575,709
706,637,725,334,272,520,578,575,709
707,637,726,333,271,520,579,575,708
708,638,726,334,271,520,578,575,709
709,638,727,336,272,520,577,575,710
710,638,726,335,271,520,578,575,709
711,638,726,334,271,521,579,575,708
712,640,728,335,272,521,578,573,706
713,638,727,334,271,520,578,575,709
714,638,727,334,272,522,579,575,709
715,639,728,335,273,521,579,574,707
716,638,726,335,272,522,579,574,708
717,640,728,335,272,521,577,574,709
718,641,729,335,273,520,577,574,709
719,641,729,335,272,521,577,575,710
720,641,728,336,271,521,577,576,709
721,640,728,336,272,521,578,575,709
722,641,728,335,272,522,579,575,709
723,643,730,336,272,520,577,575,710
724,642,729,336,273,521,577,577,710
725,642,729,337,272,521,578,577,710
726,642,730,335,272,521,578,577,711
727,643,730,337,272,521,577,577,710
728,643,731,337,273,523,579,575,709
729,645,732,336,273,522,579,575,709
730,645,733,336,273,522,578,575,708
731,643,731,337,273,522,579,576,708
732,645,731,336,272,522,578,577,710
733,646,732,338,272,521,577,577,711
734,647,733,336,272,521,577,578,711
735,646,733,336,272,522,578,578,711
736,647,733,335,272,522,578,577,711
737,647,733,337,272,522,578,578,711
738,649,734,336,272,520,577,579,712
739,649,734,337,273,520,577,579,712
740,649,735,336,272,521,579,578,712
741,651,736,335,272,522,577,579,713
742,652,739,338,273,523,578,577,711
743,651,737,335,272,521,578,579,713
744,653,739,336,273,522,577,578,713
745,652,738,338,274,523,579,578,712
746,654,741,338,273,523,577,578,712
747,654,740,336,273,522,577,579,713
748,654,740,336,272,521,578,580,714
749,654,740,336,272,522,578,580,714
750,656,741,336,272,521,577,580,714
751,657,742,336,272,522,577,581,715
752,657,743,339,273,522,577,581,716
753,658,744,337,272,521,577,581,716
754,659,744,338,272,522,577,582,716
755,659,744,336,272,523,578,582,716
756,660,745,336,272,521,577,582,717
757,660,746,338,272,522,579,582,716
758,660,746,338,272,522,579,582,716
759,663,750,337,272,522,578,584,718
760,663,750,337,272,522,578,584,718
761,663,750,337,272,522,578,584,718
762,664,750,338,272,523,579,583,717
763,665,751,337,273,523,578,584,718
764,666,753,338,273,525,579,584,718
765,669,756,339,274,523,578,583,717
766,669,756,339,274,524,579,584,718
767,671,757,341,274,524,579,584,718
768,671,756,338,272,522,578,586,721
769,671,757,339,273,523,578,587,720
770,672,757,340,273,524,580,587,721
771,674,760,341,273,523,577,587,723
772,675,761,340,273,523,577,586,722
773,676,763,340,274,524,579,586,721
774,675,762,340,275,525,579,587,721
