time,X10,X11,X4,X5,X6,X7,X8,X9
423,662,757,343,276,533,603,599,740
424,665,759,343,274,532,601,601,745
425,665,758,343,275,532,601,601,745
426,661,755,345,276,533,603,599,740
427,662,757,343,275,533,603,599,740
428,662,757,343,275,533,604,599,740
429,661,756,344,276,533,603,599,740
430,666,759,344,275,533,602,598,741
431,666,759,344,275,532,602,598,742
432,661,755,344,275,533,603,599,741
433,660,754,344,275,534,603,599,740
434,663,758,344,275,533,603,599,740
435,663,758,344,275,533,603,599,740
436,663,758,344,275,533,603,599,740
437,666,760,342,275,532,602,598,742
438,666,760,342,275,532,602,598,742
439,666,760,342,275,532,602,598,742
440,665,759,342,274,531,601,600,743
441,666,760,343,275,532,603,598,740
442,661,756,345,275,533,603,599,740
443,661,756,344,275,533,603,599,740
444,663,758,343,275,533,603,598,739
445,661,756,345,276,533,603,599,740
446,663,758,345,275,533,603,598,739
447,662,757,343,275,533,603,598,740
448,662,757,345,275,534,603,598,739
449,661,756,342,275,533,603,598,740
450,665,758,344,274,532,601,600,744
451,660,754,345,275,533,603,599,740
452,662,756,344,275,533,603,599,740
453,663,758,343,276,533,603,598,740
454,662,757,344,275,533,602,598,740
455,660,754,344,276,533,603,599,740
456,661,754,345,275,533,603,599,741
457,660,755,345,275,533,603,598,740
458,663,758,343,276,533,602,598,739
459,662,756,343,275,533,603,598,739
460,665,759,342,275,533,603,598,739
461,665,759,342,275,533,603,598,739
462,665,759,342,275,533,603,598,739
463,660,755,345,275,533,603,599,740
464,660,755,345,275,533,603,599,740
465,660,755,345,275,533,603,599,740
466,662,757,343,275,533,603,598,739
467,666,759,342,275,532,601,598,741
468,660,755,344,275,533,603,599,740
469,665,758,344,274,532,601,602,745
470,665,758,344,274,532,601,602,745
471,665,758,344,274,532,601,602,745
472,665,757,342,274,531,601,602,745
473,665,757,342,274,531,601,602,745
474,665,757,342,274,531,601,602,745
475,662,756,343,275,533,602,598,740
476,660,754,345,275,533,603,598,739
477,660,754,345,275,533,603,598,739
478,662,757,343,275,533,603,598,739
479,662,757,343,275,533,603,598,739
480,662,757,343,275,533,603,598,739
481,662,757,344,275,532,602,598,739
482,661,757,343,275,533,603,598,740
483,661,756,344,275,533,603,598,739
484,661,755,343,275,533,603,598,740
485,663,758,345,275,533,602,598,739
486,664,758,345,275,533,602,598,739
487,663,759,344,275,533,602,598,739
488,663,758,344,275,533,602,598,739
489,663,758,344,275,533,602,598,739
490,663,758,344,275,533,602,598,739
491,664,758,344,275,532,603,599,739
492,664,758,344,275,532,603,599,739
493,664,758,344,275,532,603,599,739
494,663,758,344,275,532,603,598,739
495,662,757,343,276,533,603,598,740
496,664,758,343,274,531,601,602,745
497,664,757,342,274,531,601,602,744
498,664,757,343,274,531,601,602,744
499,664,757,342,275,531,601,602,745
500,661,755,343,275,533,603,598,740
501,660,754,343,276,533,603,598,740
502,662,757,344,275,533,603,598,739
503,662,756,345,275,532,603,598,739
504,663,758,345,275,532,603,598,739
505,663,757,341,274,531,603,601,744
506,664,757,343,274,531,601,602,744
507,661,755,343,276,533,603,599,740
508,663,756,343,274,533,604,601,744
509,663,758,344,275,532,602,598,739
510,661,756,345,275,532,603,598,739
511,662,757,343,275,533,603,598,739
512,664,759,344,275,532,602,598,739
513,664,759,343,275,532,602,598,739
514,665,759,343,275,532,602,598,739
515,663,757,344,275,533,602,598,740
516,662,757,344,275,532,602,598,739
517,662,757,344,275,533,602,598,739
518,663,757,344,274,532,603,602,743
519,664,756,343,274,532,604,601,744
520,663,756,343,274,532,603,601,744
521,662,757,345,275,532,603,598,739
522,663,758,342,275,532,602,598,738
523,664,758,343,275,533,603,597,739
524,662,757,343,275,532,603,599,739
525,662,758,343,276,532,602,598,739
526,661,756,344,276,533,603,598,739
527,661,756,345,275,533,603,598,740
528,662,756,343,275,532,603,598,739
529,662,757,343,275,532,603,598,739
530,661,756,344,275,533,603,598,739
531,661,755,343,275,532,602,599,739
532,665,758,342,275,531,601,598,740
533,662,755,343,274,534,606,601,743
534,662,755,342,274,534,605,601,742
535,665,758,343,275,532,602,598,740
536,665,758,342,275,532,601,598,740
537,663,757,342,275,532,602,598,739
538,662,756,343,275,532,602,598,739
539,662,757,345,275,532,602,598,739
540,665,759,345,275,532,602,597,739
541,663,758,342,275,533,602,598,739
542,662,757,343,275,533,603,598,738
543,663,756,343,274,533,604,601,743
544,664,757,342,274,531,601,602,744
545,663,757,343,275,532,603,598,739
546,662,757,344,275,533,602,597,738
547,664,758,344,276,532,602,598,738
548,664,758,344,275,532,602,598,739
549,665,758,343,275,532,602,597,738
550,662,757,344,275,532,602,598,739
551,663,757,344,276,532,602,598,739
552,661,756,344,276,532,602,598,739
553,663,758,342,276,532,602,598,739
554,663,758,343,275,532,602,598,739
555,664,758,343,275,532,602,598,738
556,662,754,343,274,534,605,600,742
557,663,755,340,274,534,605,600,743
558,663,756,343,274,531,602,602,743
559,662,755,343,274,534,605,601,743
560,663,758,345,275,532,602,597,738
561,664,759,343,275,532,602,597,738
562,665,759,342,275,532,602,597,738
563,663,758,342,275,533,602,597,738
564,662,757,343,275,532,602,598,739
565,662,757,343,275,532,603,598,739
566,665,759,344,275,531,602,597,738
567,663,758,344,275,532,602,597,738
568,665,758,343,275,531,601,597,738
569,663,758,342,276,532,603,597,738
570,662,758,344,275,532,602,598,739
571,663,758,343,276,533,602,597,739
572,664,758,344,275,532,602,597,738
573,664,759,344,275,532,602,597,739
574,662,757,344,275,532,602,598,738
575,662,756,344,275,533,603,598,739
576,664,759,342,275,532,601,597,738
577,664,758,343,275,532,602,598,738
578,663,759,342,275,532,602,597,738
579,661,756,345,275,532,602,598,739
580,662,757,344,275,532,602,597,739
581,664,758,342,275,532,602,597,738
582,660,754,343,275,534,604,599,741
583,664,757,344,274,531,601,600,743
584,664,759,342,275,532,602,598,738
585,663,759,344,275,532,602,597,738
586,665,758,342,275,531,601,597,739
587,665,758,344,274,531,601,597,739
588,665,758,343,274,531,601,597,739
589,664,758,343,275,532,600,599,742
590,663,758,344,275,532,602,597,738
591,664,758,342,275,532,602,597,738
592,664,758,344,275,531,601,598,740
593,660,754,341,275,535,604,599,741
594,664,758,343,275,532,601,597,740
595,665,758,344,275,532,602,597,739
596,664,758,342,275,532,601,597,737
597,663,759,343,275,531,602,597,737
598,663,758,342,275,532,602,597,737
599,664,758,343,275,532,601,597,738
600,664,759,342,275,532,601,597,738
601,664,758,343,275,532,601,596,737
602,662,758,344,275,532,602,597,738
603,664,758,342,275,532,601,597,738
604,663,758,342,275,532,602,597,738
605,663,756,344,274,531,600,601,743
606,664,758,342,275,531,601,597,739
607,663,758,343,275,532,602,597,738
608,661,755,342,276,534,603,599,740
609,663,757,342,274,531,600,601,743
610,662,755,341,274,531,602,602,743
611,665,758,344,275,532,601,597,737
612,664,758,344,275,532,602,597,738
613,664,758,342,275,532,601,596,738
614,664,757,343,275,532,601,597,739
615,661,755,342,275,534,604,599,740
616,664,758,344,275,532,601,597,737
617,664,758,342,274,531,601,596,738
618,663,758,344,275,532,602,597,738
619,664,757,342,274,531,600,598,741
620,664,758,343,274,531,600,597,739
621,662,756,344,276,534,603,598,739
622,664,758,342,274,531,601,596,738
623,664,758,344,275,532,601,597,737
624,664,757,343,275,531,601,597,739
625,664,757,343,274,531,601,597,737
626,662,758,344,275,532,602,598,737
627,664,758,344,275,531,601,597,739
628,663,757,342,275,532,602,597,738
629,664,758,344,275,532,601,597,739
630,665,757,343,274,531,601,597,739
631,663,757,342,275,531,601,597,737
632,664,757,344,275,531,601,596,738
633,662,755,341,274,531,602,601,742
634,662,755,341,274,531,601,601,743
635,662,754,342,274,533,605,600,742
636,664,757,341,274,530,600,599,741
637,663,757,342,275,533,602,598,738
638,663,756,342,275,532,602,598,740
639,662,755,342,274,531,601,601,742
640,664,758,344,275,531,601,596,737
641,660,753,341,275,534,604,599,740
642,664,758,342,275,531,601,596,738
643,664,756,342,274,531,600,600,743
644,664,757,343,275,532,600,597,738
645,664,758,342,275,532,601,597,739
646,664,757,343,274,531,601,596,738
647,661,756,344,275,533,603,598,739
648,664,757,343,275,531,601,596,738
649,664,756,342,275,532,602,598,739
650,665,757,344,275,531,600,596,738
651,663,757,343,275,532,602,598,738
652,663,757,344,276,533,602,597,739
653,662,758,343,275,532,602,597,737
654,664,757,342,274,531,600,597,739
655,663,758,344,275,531,601,597,737
656,663,758,343,275,531,601,596,737
657,662,755,343,274,531,603,601,742
658,662,755,341,274,532,603,601,742
659,663,756,341,274,531,600,598,740
660,663,756,342,274,531,600,600,743
661,663,756,342,275,531,601,598,741
662,663,756,341,274,530,601,601,742
663,664,758,343,274,531,600,596,737
664,664,757,342,275,532,600,596,739
665,664,757,344,274,532,601,596,738
666,663,758,344,275,532,601,597,737
667,664,756,342,274,531,600,600,743
668,663,755,343,275,530,599,601,743
669,664,757,344,274,531,600,597,741
670,664,757,342,274,531,600,596,738
671,664,757,342,275,531,600,596,738
672,663,756,341,275,530,599,599,742
673,662,755,342,275,531,601,599,741
674,664,757,342,274,531,600,597,739
675,663,756,344,274,531,600,598,742
676,664,757,344,274,531,600,597,738
677,664,758,342,274,531,600,596,737
678,663,756,341,275,530,599,600,743
679,664,757,341,274,531,600,596,739
680,664,757,341,275,531,600,597,740
681,662,756,343,275,532,601,598,741
682,661,754,343,274,532,602,600,741
683,664,757,342,275,530,600,598,740
684,663,756,342,275,532,601,597,739
685,664,757,343,274,531,600,597,740
686,663,757,342,274,530,599,601,743
687,663,756,343,274,530,599,601,743
688,664,757,344,275,531,600,598,741
689,664,757,343,274,531,600,597,738
690,664,757,343,274,531,600,598,740
691,663,756,343,274,530,600,601,743
692,665,758,342,274,531,600,596,739
693,662,754,343,274,532,602,600,741
694,663,757,341,274,530,599,601,743
695,664,757,344,274,530,600,598,740
696,665,758,342,274,531,600,597,739
697,665,758,342,274,531,600,598,740
698,664,757,343,274,530,599,600,742
699,665,758,342,274,531,600,596,738
700,665,757,343,275,531,599,599,742
701,665,758,343,274,531,599,598,741
702,666,758,345,275,530,600,598,741
703,666,759,343,274,531,599,598,740
704,664,757,344,274,533,603,599,740
705,664,756,344,273,532,602,601,742
706,666,758,342,275,531,599,602,743
707,667,758,343,274,531,600,598,740
708,665,756,343,275,532,602,600,741
709,667,759,344,274,531,600,598,742
710,666,756,343,274,532,601,601,742
711,668,759,345,275,531,599,600,743
712,669,760,344,275,532,600,599,741
713,668,760,344,275,531,599,601,743
714,668,758,344,275,532,601,600,742
715,669,760,345,275,531,599,600,743
716,668,758,344,274,531,601,602,743
717,670,760,343,275,531,599,600,743
718,670,761,344,275,531,599,598,741
719,670,760,344,275,531,599,600,743
720,671,761,344,275,532,600,600,742
721,671,760,344,274,531,600,602,744
722,671,760,344,274,531,599,602,744
723,669,760,343,274,535,603,601,741
724,673,762,343,275,532,599,602,744
725,673,763,346,275,532,600,600,742
726,674,763,344,275,533,599,601,744
727,673,762,346,275,532,599,603,745
728,675,764,345,276,533,599,602,744
729,675,765,346,275,533,599,601,744
730,676,764,346,275,533,599,603,745
731,675,763,346,275,533,601,604,744
732,674,763,344,276,535,603,602,744
733,677,765,345,275,533,599,603,745
734,678,766,345,275,533,600,603,746
735,679,767,347,275,533,600,602,745
736,678,767,347,276,536,602,601,742
737,679,767,347,276,536,602,602,743
738,679,766,347,275,537,604,604,745
739,678,767,345,275,537,603,603,744
740,680,768,348,276,536,602,603,744
741,681,769,346,275,535,599,606,747
742,680,767,345,275,538,604,605,746
743,683,770,348,276,535,599,607,748
744,684,771,346,276,535,600,605,747
745,684,771,348,276,535,600,606,748
746,684,771,347,276,536,601,607,748
747,686,772,348,276,536,600,607,749
748,686,772,348,276,536,600,608,748
749,686,773,348,276,537,600,608,749
750,686,774,349,276,540,603,606,747
751,687,774,349,277,540,603,605,746
752,689,775,349,277,537,600,609,750
753,689,775,351,277,538,600,609,750
754,690,776,351,277,539,602,609,750
755,689,776,349,277,540,603,609,750
756,690,776,350,277,540,603,610,750
757,692,778,351,277,539,600,610,752
758,693,778,351,278,540,601,611,752
759,694,779,351,279,542,602,609,751
760,694,778,352,277,543,604,610,751
761,694,779,351,278,545,604,610,750
762,695,780,354,279,543,604,610,752
763,698,783,353,279,545,603,609,749
764,698,782,352,278,543,602,613,754
765,698,782,353,279,545,603,613,753
766,700,783,355,279,545,603,612,753
767,702,786,356,280,547,604,612,753
768,702,786,356,280,547,604,612,753
769,702,785,353,279,548,605,615,755
770,704,786,355,280,547,604,615,757
771,704,787,356,280,547,603,615,756
772,705,788,358,280,548,604,615,756
773,707,789,356,280,549,605,616,757
774,708,790,355,280,550,605,617,758
